algorithm,georisk
itemKNN,0.20475688147634702
BIAS,0.1751576990536169
userKNN,0.0
SVD,0.2048765319384153
BIASEDMF,0.20401579637770528
BayesianRidge,0.2060367808722801
Tweedie,0.1934010234093381
Ridge,0.20136146326621562
RandomForest,0.20024236219601846
Bagging,0.21205993668797707
AdaBoost,0.0
GradientBoosting,0.19032966639856333
LinearSVR,0.18241685990043943
