algorithm,georisk
SVD,0.5916192261562546
BIASEDMF,0.5996460062370658
NMF,0.58334100536841
StochasticItemKNN,0.5798849100766382
BayesianRidge,0.5246777093672065
Tweedie,0.5139551152020752
Ridge,0.5247137626983891
RandomForest,0.5310868411961451
Bagging,0.5268367793074444
AdaBoost,0.5343133110561344
GradientBoosting,0.5242534273706616
LinearSVR,0.5321062123189114
