algorithm,georisk
itemKNN,0.15577874248238074
BIAS,0.12579867752395613
userKNN,0.15064000483269535
SVD,0.17372070438466744
BIASEDMF,0.1577807305080808
BayesianRidge,0.1872375458931195
Tweedie,0.17633550683786922
Ridge,0.16884841759390343
RandomForest,0.14606813877278982
Bagging,0.20255873317047893
AdaBoost,0.16369723946171263
GradientBoosting,0.17064457475433145
LinearSVR,0.171836231124689
