algorithm,georisk
SVD,0.600832891184155
BIASEDMF,0.6101768709247608
NMF,0.5712314228309094
StochasticItemKNN,0.5538557578038666
BayesianRidge,0.5173219951347808
Tweedie,0.5032336060513782
Ridge,0.5186964567697592
RandomForest,0.5295273731585776
Bagging,0.5174968922286458
AdaBoost,0.5251276311286825
GradientBoosting,0.5280900536540967
LinearSVR,0.5274982206651032
