algorithm,georisk
itemKNN,0.16588902249093404
BIAS,0.20763712910238122
userKNN,0.10278759293990415
SVD,0.1763988823943888
BIASEDMF,0.12148952678715094
BayesianRidge,0.11818223081082052
Tweedie,0.16835432961732769
Ridge,0.1384071080720049
RandomForest,0.18675565440619438
Bagging,0.1452019859956569
AdaBoost,0.12630190071914765
GradientBoosting,0.12247417464732777
LinearSVR,0.15425994025811576
