algorithm,georisk
itemKNN,0.15096197243155524
BIAS,0.14899690510018754
userKNN,0.16870065608281853
SVD,0.15207021003453425
BIASEDMF,0.16297507778756756
BayesianRidge,0.17206609145116206
Tweedie,0.1381813952019006
Ridge,0.164131378556325
RandomForest,0.16315486992969436
Bagging,0.16888397462239957
AdaBoost,0.17070175462546405
GradientBoosting,0.1721528849433097
LinearSVR,0.16761162090326076
