algorithm,georisk
itemKNN,0.6658433341367546
BIAS,0.659128866883075
userKNN,0.6808324398056373
SVD,0.659706842748498
BIASEDMF,0.6672727838835607
BayesianRidge,0.6625519995220693
Tweedie,0.66237941945882
Ridge,0.6628860004143463
RandomForest,0.6586929839580496
Bagging,0.6682855287338947
AdaBoost,0.6610832163204797
GradientBoosting,0.6621657865165989
LinearSVR,0.6615700501766038
