algorithm,georisk
itemKNN,0.6657960892017148
BIAS,0.6713622131844018
userKNN,0.6668475612098214
SVD,0.671524965937635
BIASEDMF,0.6671879430114275
BayesianRidge,0.6710187187666286
Tweedie,0.6726748222733104
Ridge,0.6709749448746931
RandomForest,0.6714439190247301
Bagging,0.6686539704830489
AdaBoost,0.6715564655098293
GradientBoosting,0.6705133451379891
LinearSVR,0.6703590814316287
