algorithm,georisk
SVD,0.5543586421873526
BIASEDMF,0.5561723325489477
NMF,0.5406352508835819
StochasticItemKNN,0.5007862412176239
BayesianRidge,0.49306752505489887
Tweedie,0.4871399211661954
Ridge,0.49319462537955816
RandomForest,0.5095386731982573
Bagging,0.5203676361417752
AdaBoost,0.5215524356851832
GradientBoosting,0.509791587117686
LinearSVR,0.5097154473800508
