algorithm,georisk
itemKNN,0.5688959437945865
BIAS,0.5603596445518111
userKNN,0.5544945305621579
SVD,0.5591867148152277
BIASEDMF,0.5569580214156199
BayesianRidge,0.5559297175674044
Tweedie,0.5481711775814984
Ridge,0.5569789109094386
RandomForest,0.5701655039329752
Bagging,0.5633792324133522
AdaBoost,0.5744802499140191
GradientBoosting,0.5681850599558206
LinearSVR,0.5653705632683644
