user,itemKNN,BIAS,userKNN,SVD,BIASEDMF,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
146,0.7566481433699329,0.7246532170901234,0.7890593260664387,0.7483389217783198,0.7089631804864325,0.7174689934991829,0.7221237946878353,0.7174431464968913,0.6987755445790864,0.6931818181818181,0.6871829043318167,0.699566902944724,0.7409691969567903
184,1.008945348369367,1.1669407329362451,1.2568115299054792,1.165942989652173,1.1647759542938982,1.1316069968071365,1.1673649003752111,1.1297711123292915,1.081812100278859,1.123456790123457,1.1171775155544903,1.0893703626161828,1.1011944232116384
192,0.6973606252063393,0.6210423716002358,0.5919080179542593,0.6239143042070014,0.6864064436970311,0.6544617773763213,0.6807086970315861,0.6561116055218303,0.6072873853880922,0.6856060606060606,0.6024062644932715,0.5921123174773313,0.6332826403397929
195,0.6834228821325784,0.6713539264633631,0.6695942344288518,0.6556895038364854,0.650939891097022,0.6761732793565745,0.6703922608734895,0.6772912115818261,0.660258925883825,0.6225412014885698,0.6666184766918983,0.6641191945758639,0.6465406409156959
231,1.1834055646516306,1.176241055778808,0.9205719185601028,1.1743237849826005,1.1677789997649206,1.2067074729914378,1.2194527173244212,1.2108257446606592,1.1144189637424633,1.0942760942760943,1.1060791392576057,1.1272746886251304,1.1530530195372823
343,0.7960022022200379,0.7136827469273701,0.7508475376095505,0.7136750096406067,0.7315445987977045,0.7354164894328501,0.7363419135395914,0.7341445647962002,0.761512607960568,0.8226711560044895,0.7692028154937366,0.7675211505748796,0.7148461704516778
349,0.648501040711319,0.6606771427653583,0.6602309412205747,0.675095873639136,0.7217238118219595,0.6699698916619947,0.6664479310674036,0.6692698948264566,0.6592197120477732,0.6881313131313131,0.6530317798466438,0.6709646375132682,0.6817533268568452
424,0.4533023950860605,0.5414949012919673,0.6330575994381953,0.558304905525677,0.5544100293325934,0.5224090889801428,0.5400370717479079,0.5187282364286009,0.5245367009100562,0.5259871441689623,0.5639184077302639,0.5381814413290373,0.484313704058099
549,0.9324246116494278,0.6449518111212348,0.6940081858907596,0.6365295562283575,0.6934881633764707,0.7088234621938165,0.7129862564442409,0.7075825933005706,0.6449089876440245,0.6898989898989898,0.6861801110511483,0.6559666688021142,0.6983595873971042
624,0.7541616508671353,0.6638573101341384,0.9637152260412049,0.6674075142139518,0.6931301000281377,0.6448994171879396,0.6591020176530141,0.6439488928170035,0.6503793468997733,0.6915824915824919,0.6454810763746462,0.6325056980507123,0.7027710798565789
648,0.6746849324383365,0.5411580925180624,1.006569944386987,0.542840456146861,0.5537346129620061,0.5403292102126909,0.5428550673761208,0.5410551427678056,0.5359666655008637,0.5360926336536093,0.5211150832724037,0.5679406797300683,0.5361661821558459
667,0.7651433514016326,0.6879805112479005,0.7945929158655928,0.6991711490240885,0.7476987192755007,0.7135559516718424,0.7058461991848649,0.7126141526195974,0.7031842198990228,0.7414141414141413,0.7031257347492158,0.7327847923664279,0.7288598216631677
678,0.2623224120399514,0.2415008087687869,0.2676151165502763,0.2431628796816221,0.2322270125815599,0.2573397549998583,0.2861431787877301,0.2577859724067594,0.2058626977261785,0.1952861952861954,0.2352351785823501,0.2404002574376393,0.218726134618674
752,1.0231581919340254,1.0435878032594867,1.0343525968753335,1.0432745749330383,1.0262568824399707,1.0307775375221195,1.0495511542540708,1.0308428827404232,1.0253881318888929,1.0614973262032086,1.0317682814755071,1.0365267373929812,1.0211620004796378
930,0.7512685331195764,0.8151219955308613,0.9337881188124078,0.811575306544435,0.751664378658418,0.7791184489368295,0.7689811675085566,0.7767395051149677,0.7697628118008644,0.8213383838383839,0.7957918745477169,0.7742055108946181,0.7884412863026387
937,0.6229382041713143,0.6444560720299923,0.7260760339559158,0.6434586156856544,0.571016330716464,0.6143889291454905,0.6261775402790632,0.6109289591108236,0.59482192181814,0.6552188552188549,0.6170039340508435,0.5995319952109553,0.5845313623851546
1019,0.7754809311834191,0.9608897138696028,0.925105748629892,0.8686506638752902,0.9009870918039898,0.8604420324469279,0.8670970171606452,0.8668828531612541,0.900281842116928,0.8659320477502296,0.9363604376902812,0.8612706901814188,0.8680853908362658
1088,0.9890413756115014,0.970160685754246,0.8801030139413967,0.9681101170492512,0.9457521695609656,0.96948639239335,0.9604256435441826,0.9703365163808436,0.963663297792546,0.9689556111574462,0.95383724691617,0.9647881746545176,0.9719533881182087
1101,0.7049404884307375,0.6854645235656677,0.754271367516364,0.6631798908945343,0.7143687587136149,0.6851016823419229,0.7052845184202414,0.6858527476240973,0.6751785395960226,0.7106060606060607,0.6852680329646054,0.6992032571041824,0.6721185765644645
1113,0.4270751532321742,0.2886706849366642,0.4097743723724527,0.2843087727974591,0.2816422201255367,0.2607747062114205,0.3102661567300394,0.2634391480331375,0.1886129265126492,0.2060606060606062,0.1713734805615696,0.1736588003763731,0.3593088931023651
1125,0.924092273096026,0.8852955424768012,0.8716393394770982,0.8720485073938015,0.7922864973747178,0.8642434976461406,0.8761073735820903,0.8642682713504164,0.8269298346881404,0.8181818181818182,0.8413383007258103,0.839023792095112,0.8607717574838425
1141,1.0613454028166625,1.0805329387290774,1.3422010292867226,1.0201847855772337,1.1458721843558564,1.0463237728542276,1.03443526605874,1.044945502850889,1.088327342800283,1.065095398428732,1.1019796844881398,1.0878671738683845,1.0935313429178737
1164,1.0687637820161362,1.123890387264587,1.112741519080244,1.106873609932706,1.0449278235362354,1.0915843824609044,1.1216871410722031,1.092734804962345,1.035062408032189,1.0819304152637483,1.0664343799482283,1.0464130788267534,1.056627176162363
