algorithm,36,102,184,193,195,231,343,349,411,424,624,737,753,911,937,1088,1101,1113,1120,1121,1125,1165,1203,1306,1352,1389,1421,1425,1451,1500,1551,1579,1597,1733,1755,1780,1834,1851,1897,2015,2122,2176,2190,2395,2814,2841,2847,2969,3054,3285,3413,3423,3436,3471,3520,3590,3693,3773,3842,4258,4305,4489,4543,4579,4647,4934,4950,4958,5054,5063,5222,5302,5312,5397,5636,5682,5787
itemKNN,0.9473900334928956,1.5668580667718042,0.9475596894884628,1.1879736618401064,0.7687559243597314,0.4869189472821505,0.81740347209343,0.5132550980292723,0.7523535386441899,0.698249563745798,1.044819811398511,1.0242322283456298,0.9382227793751142,0.6129929441063583,0.5949661459670308,0.913216362202094,0.8785661045434734,0.7770270469555646,1.0948857225526878,0.6520928053063988,1.0541137191272574,1.0722593538710052,0.6145685132074352,0.8022599651883058,1.1622188472215085,1.209412749410933,0.7773327512455548,1.087351324986544,0.7724881868479289,1.3231649472991147,0.5972705457205796,0.4761794727597089,0.7703555418459306,0.7532868429084523,1.0758569185547755,0.6351010974751967,0.6871758345511786,0.8565983896243666,1.012504350904392,1.3436162620346397,0.7846158565874461,1.200618138034261,0.7058634926862173,0.8187436654620318,1.073687416170647,0.7006574916487007,1.0643415699015943,0.7067863299033256,0.7857055662440935,0.8781482136797333,0.4325380500698138,0.4733387108272011,1.427004600607278,0.8042925771573195,0.5209129647203712,0.2857875560261528,0.7726784701766743,0.9145525302389428,0.7547800555158295,0.5544892385832562,0.4707429365011608,0.7293193359304236,0.9939947158544864,0.6344286985139252,1.2255306800436765,1.0450668563957068,0.9944600971942862,1.4405964999168412,0.6301838126605671,0.8561316358888923,0.966491985537669,1.6287030088593522,0.5753722799499323,1.167511150323608,0.983190190738076,0.7078826259373521,0.8606016357099486
BIAS,0.9359169056207596,1.5220802851409416,1.0184916817134946,0.9047722084577412,0.8970314334907573,0.4965303289811233,0.7930827539889533,0.4828385586812058,0.6291623992623621,0.7500434296367222,1.0965629184505228,0.9772224984851052,0.8531776339741174,0.5558614654546927,0.8344857554933481,0.8074667102329162,1.0726622121665752,0.6744381016218663,1.0511742983899814,0.6721988441676079,1.0112046837707982,1.1295373997594045,0.5934641645400454,0.6565355146953041,1.00945519156917,1.0738654956933031,0.7647644152199958,1.2932282225281198,0.6485190344425807,1.0594033534004776,0.626217856452803,0.5043741344102881,0.8586053671571813,0.6033204024092432,1.1819970955427137,0.4985093811779921,0.3352915671122284,0.8512460360277262,0.930851333820712,1.3678037229078062,0.8248782383160772,1.1641934488738928,0.6859902169213714,0.7996215273844194,0.9045069594323948,0.8377970483293197,1.1256113017494795,0.68122907562093,0.8027707201213906,0.8907308591105191,0.4706778231884117,0.623860696560342,1.1303615591474894,0.754414940954958,0.5095015889041512,0.5085384252942019,0.7883358603975511,0.8882598276879818,0.7053523765438131,0.6425526796210205,0.5832290865802692,0.8113065512291724,0.7893194605846403,0.812665089519251,0.7384310522881891,1.1128680602009031,1.0703280895175007,1.4275630407507314,0.6152103725238643,0.77854765343395,0.997357208326928,1.332346015137464,0.6189486071645743,0.9182794141220906,0.937595265530129,0.6424747145377877,0.7604766080259294
userKNN,0.9944041351235784,1.5721742478577945,0.8586921284025489,0.812015828496161,0.9930144155244692,0.5320986879820983,0.8608474488097789,0.6035365147993729,0.6769836797045663,0.7447431771204753,1.2988176013421178,1.1993927194495952,1.052976262056894,0.6897383740874764,0.7133523194988628,0.8500438868825841,1.0470433678436046,0.7109635044611703,1.0399148257828934,0.7915938335427782,1.0043338557451122,1.2277472278881296,0.6451197384776995,0.8003039631860135,0.91754234588329,1.020104003299275,0.7871675179264849,1.125234818698417,0.719976359013047,0.8863420576556686,0.6165524613615432,0.7479286988119714,0.8671166960383503,0.7376700107161026,1.2008018368584177,0.4392305729607706,0.7850815816215683,1.0569412790052592,1.1452638211686237,1.4563705995215184,0.6383206258456304,1.506200910778979,0.6218274999477906,0.7714259777221832,1.000954482303757,0.810096902933546,1.0027615162002228,0.6888977629269908,0.8236736725869482,1.2592854649705074,0.3373311884583782,0.6308120590663713,1.1406410977103347,0.6652174170047733,0.7563736983503875,0.4355869365669397,0.8090292153885174,0.8016086135063862,0.8452325078453958,0.714903157455705,0.682105348824647,1.283493643577932,0.8449760832376173,0.807799021565874,1.0230106055217851,1.3250650589099382,1.048568914372821,1.3750283425874767,0.6752879572683481,1.0033902742975696,0.9028451092979164,1.4714329097329029,0.7182090559506205,1.0182333644446917,1.097056625396781,0.7006805688117679,0.7767838550128028
SVD,0.9323016909728522,1.5206278367827186,1.0160415793759168,0.904076663709986,0.9497096346742796,0.4991359484713903,0.8291739455764952,0.4902640683157824,0.6242531353170562,0.7495219020963904,1.1422836737894615,0.9936421163966634,0.8600594308313457,0.5559836599378407,0.7864472326036769,0.8075644412095592,1.0949520544849338,0.6751623110365046,1.0496939808398098,0.6881828248368481,0.971177414146972,1.1435206292141569,0.591319992223069,0.6249392239309385,1.0145553657551878,1.0836914249161975,0.7285543333012269,1.2862644538621868,0.6791529775833387,1.0499390053162725,0.5225858686931756,0.4909084289359306,0.8702392336410222,0.6131805741156443,1.1790067197333,0.4944622648500451,0.3390793472955521,0.8478975968534491,0.9412029449460094,1.3537954908889671,0.8244895919091199,1.16760462353503,0.6846521967523101,0.7961515248245223,0.9142127473256904,0.8464065366060995,1.1287780910289127,0.6831785261749409,0.7995831319981326,0.8883250313882305,0.4829596176821879,0.6243454585768122,1.1353201368811578,0.7640623973253857,0.5198018111035588,0.4945956584986589,0.7865461644139465,0.8896590074768448,0.7111318507714788,0.6404698641232237,0.5858725903017623,0.8105727049295394,0.7856320544298105,0.8038779217027998,0.733426115281269,1.094390783495293,1.0681133708230748,1.406406581038827,0.5875150294080048,0.774980202688849,0.9980855694765728,1.3337758426028232,0.6181112076985529,0.91332243709281,0.9898158342120432,0.6507821732502707,0.75698745551536
BIASEDMF,0.9146862969409468,1.5220020566468355,0.9715620948352772,0.9745287196021564,0.9260153656249112,0.5148035488286037,0.8010195223787883,0.5685095869408252,0.6902297709009854,0.7491342382899221,1.24116803757079,1.058929853199963,0.9189780162127934,0.5954258580177714,0.7954649443951199,0.815254368240556,1.0360643753153098,0.7099289141942443,1.053353306709712,0.7355382253753228,1.1134457049427038,1.2523397864624863,0.6149516568114224,0.6930661956115073,1.0263167892030318,1.1261288610164204,0.6385071889009969,1.1607791136560954,0.7092712042441164,0.9285134810344984,0.7284890508389288,0.4603460268408438,0.9460565744146916,0.6206483719021775,1.186825037676984,0.4862355881199391,0.4424025443527098,0.8897270885870981,0.9689811993453534,1.377466896348859,0.636669805630114,1.2070594018188892,0.7460664943222546,0.7644397800034674,0.9684409042902328,0.7596954681895137,1.1327226925883644,0.7060093408409838,0.7603971506960148,1.0989133877821975,0.5253938325798434,0.6393942886337309,1.232847048561832,0.79289671122986,0.6140353548736297,0.5572831154276612,0.7802961756300155,0.8691326413054883,0.790178347619506,0.6268838059916936,0.516897373880874,0.8151185248673135,0.8063086873096555,0.8051000218332995,0.7876986040803801,1.1524077920035372,1.011486739619643,1.2112830774448835,0.6273650860025765,0.8942074480994697,0.9956913519701974,1.3529966063028174,0.6922998331309241,0.8275714937131764,1.0591687536250418,0.7214152521323305,0.7554310686207589
BayesianRidge,0.9344900174591974,1.5234430239790464,1.0106662610678103,0.9369541838633834,0.8759853464016085,0.5268328980819763,0.7991914147739985,0.4753469122975399,0.6398591892699292,0.741542414618501,1.085142723660428,0.9826924212833702,0.8496759619084303,0.5548829508726937,0.7997899882087092,0.8150687202513464,1.053233026075758,0.687657910830307,1.0628599985236926,0.6588186592978849,1.002254528269462,1.1198584196128405,0.6012329247194174,0.6382892890994436,1.044472061646755,1.085517940668262,0.7723606075295053,1.270362404643831,0.6768722558463244,1.1205443510062358,0.5732751746320561,0.4808212305187397,0.8544728925938845,0.6084763745670307,1.1582082043819908,0.5221141379902564,0.291763767091137,0.8234240365151545,0.932696556031328,1.3388461641268048,0.8310935822291359,1.1343362007796012,0.689403221567671,0.8014459511394518,0.9173221595564562,0.8403607652415784,1.133801863866981,0.6848498967331311,0.794419125120003,0.8410142403300551,0.5058221355363262,0.5916618541073464,1.160995685727212,0.762984657087964,0.490553980607242,0.4506752104517929,0.7775949260715336,0.8917970154317624,0.7104424216572901,0.6381117802043371,0.5862187254398477,0.7569986212323319,0.8015364368592205,0.7676119144704188,0.7943475431247932,1.0766058220468349,1.04652625578869,1.4207850248542992,0.6068565424392202,0.7718667966540942,1.0037546340580208,1.3639603078806009,0.6133473198971635,0.9575192294945232,0.9352050948758188,0.6439471830349606,0.7631961571100327
Tweedie,0.93087447656541,1.5174220450699327,1.0095330117065515,0.9395629077279432,0.8836953849861814,0.4835281230757448,0.7895244233635129,0.5120366600206919,0.6641797164582817,0.7570974443996253,1.1410682353827009,1.0121509057471167,0.8993697883827713,0.5724557469725937,0.7767471279202134,0.8114493183506926,1.0620292977570756,0.6842966212673273,1.0632610324070129,0.674822666007215,1.0094707150886355,1.1720453264853097,0.5867682627423032,0.7176275481778553,1.0615289796319587,1.0959344346973328,0.7552867813529331,1.2462307494266125,0.6845050035282694,1.0640024233369203,0.579345510445389,0.4879609045666974,0.8503376497712712,0.628743515867615,1.1728928441035331,0.4898303685633848,0.3103865376030317,0.8326394574099669,0.9333384246588922,1.3424453246723431,0.8006953093539095,1.1718658059636775,0.6911639992138322,0.78450648996287,0.9382068642405206,0.9037387226337218,1.1647757771423066,0.6790247200066342,0.7709287582777212,0.9072178326709568,0.4604169621309444,0.5880516140979549,1.1731478351022988,0.7472391685974866,0.5343711642713523,0.4587936890337988,0.7597250567037497,0.8271245352816261,0.7074795902428651,0.651317414348515,0.5915216935292863,0.7787653922098402,0.7854202211828466,0.7762626514581615,0.8093069479960163,1.0999477859909212,1.0213799944958488,1.3504706039924017,0.5853228411730895,0.7830903409258373,0.9775823094564512,1.3564668986835475,0.6415063588161649,0.922555035864168,0.974611435102954,0.6795612097800148,0.7493146397134547
Ridge,0.9373851547046136,1.5244643121849693,1.015512533883501,0.9382237430447063,0.8670416083563126,0.5239675644850168,0.794590680020981,0.4716737136107291,0.6387613106885228,0.7413931329503256,1.0697627541530987,0.9755009700813768,0.8456051302966008,0.5545602090554,0.8108263206394057,0.8152734498054696,1.0509423862891203,0.6883565631262246,1.0618005101691832,0.6545799629152419,1.0079424151051113,1.1098206065234817,0.6009281702078433,0.6482738472241938,1.0435147378060594,1.0819766756557407,0.7845900422218661,1.279337230547687,0.671139875757107,1.1295848337149474,0.5941799204809837,0.4827336653042555,0.847211388482193,0.6092463769384736,1.1594680189958666,0.5258459057808201,0.2898207381008941,0.8251913820063995,0.929504221497891,1.3442131757291225,0.8401134528393117,1.1346077512465462,0.68850788878431,0.8049570009502172,0.9133751855516432,0.8381690763588634,1.132743747519549,0.6875883451519054,0.7986402748203981,0.8349487986578844,0.4998388051729823,0.5942605604331282,1.1586402503999451,0.7640871269976228,0.4839049766578804,0.4579895165051291,0.7798342799430541,0.8990682831205744,0.7082312841896007,0.6368176827382184,0.5847352871045383,0.7592995904964166,0.8047610536602522,0.7719421979666117,0.7924569520875402,1.0779330597210075,1.0521230927680736,1.4376007779312443,0.6145459019171201,0.7688464484784548,1.005013111086256,1.364225824027851,0.6088533288788729,0.9644078935692338,0.9203847209081032,0.6377025664542902,0.7669025185708582
RandomForest,0.9124483355062514,1.5025347871295,0.9914724717993114,0.9658302670428656,0.8495523520675541,0.6435258323744,0.7866169299640553,0.4741635112773733,0.6694922677524853,0.7222064004992387,1.1393116293632315,0.998218996462896,0.91401999055605,0.571401236463429,0.7817158752974822,0.8225412317152584,1.0323773015454651,0.6907878112344387,1.0634541085055826,0.6441066476287821,0.994837750303012,1.1411096691362683,0.626589970300781,0.5275185394764454,0.9972945545621728,1.0963675101116417,0.7586869173741744,1.2192791921781283,0.6785116087571338,1.0903411566277832,0.5600144781689806,0.4917921608401986,0.8687312189732235,0.5998092568453535,1.1636739368446698,0.5061504937761966,0.3395706941613616,0.9162512741133882,0.9589059903650868,1.3483978605842628,0.7782648265648221,1.1434923996876745,0.7120907998410974,0.7825388747362146,0.9380404553250912,0.8524344659727103,1.142966563113173,0.6880375942240712,0.7937880985856471,0.9693822440431076,0.5611329408181434,0.6156982255462491,1.1693045546303853,0.7738255039459785,0.5577464818160982,0.4233925307113831,0.7713054928932767,0.9639077652559448,0.7260879514899266,0.6011892957257683,0.5917402176312738,0.7916478946558514,0.8208345055947357,0.7458854516747415,0.8211806079567245,1.1052417024516306,1.0732259394884331,1.397779526638128,0.6039092693250327,0.7963525103363497,0.9776291078232852,1.356433214819896,0.6047759085268827,0.9224934396061812,0.937621492314642,0.6435523413329871,0.7507560000445029
