algorithm,georisk
itemKNN,0.19609756421517535
BIAS,0.20882683993087686
userKNN,0.22345518285259353
SVD,0.21450964657869162
BIASEDMF,0.1838333733904736
BayesianRidge,0.15907172863223706
Tweedie,0.21638441858104043
Ridge,0.20770560157437742
RandomForest,0.20288810606607507
Bagging,0.15906792529959893
AdaBoost,0.2034265785224257
GradientBoosting,0.17880945146719665
LinearSVR,0.19890496548666187
