user,itemKNN,BIAS,userKNN,SVD,BIASEDMF,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
22,0.5454545454545454,0.3636363636363636,0.6153846153846154,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.4,0.5454545454545454,0.4,0.6666666666666666,0.6666666666666666
23,0.5333333333333333,0.4,0.5555555555555556,0.1538461538461538,0.4615384615384615,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.2
36,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.9253731343283582,0.9090909090909092,0.9253731343283582,0.9253731343283582,0.9090909090909092,0.9090909090909092,0.9253731343283582,0.9253731343283582
65,0.8928571428571429,0.8627450980392157,0.8727272727272727,0.8627450980392157,0.925925925925926,0.925925925925926,0.9056603773584906,0.925925925925926,0.9056603773584906,0.8846153846153846,0.9056603773584906,0.9056603773584906,0.9090909090909092
68,0.7916666666666666,0.7391304347826086,0.7916666666666666,0.7272727272727273,0.8181818181818182,0.7804878048780488,0.7804878048780488,0.7804878048780488,0.8181818181818182,0.7619047619047619,0.75,0.7906976744186046,0.7619047619047619
74,0.75,0.6956521739130435,0.72,0.6956521739130435,0.75,0.75,0.6956521739130435,0.75,0.75,0.75,0.6956521739130435,0.75,0.75
76,0.7333333333333333,0.7333333333333333,0.7272727272727273,0.7333333333333333,0.7333333333333333,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.7333333333333333,0.7142857142857143,0.7142857142857143,0.7333333333333333,0.6896551724137931
85,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.8,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888
90,0.4057971014492754,0.5747126436781609,0.602510460251046,0.5714285714285714,0.5207100591715976,0.4615384615384615,0.3703703703703703,0.4615384615384615,0.4657534246575342,0.4413793103448276,0.4285714285714285,0.4594594594594595,0.4868421052631579
