user,SVD,BIASEDMF,NMF,StochasticItemKNN,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
36,0.9302325581395348,0.9302325581395348,0.9,0.9545454545454546,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9545454545454546,0.9302325581395348,0.9545454545454546,0.9767441860465116,0.9767441860465116
146,0.7586206896551724,0.6923076923076923,0.8275862068965517,0.6923076923076923,0.7586206896551724,0.7857142857142857,0.7586206896551724,0.7586206896551724,0.8571428571428571,0.7586206896551724,0.7586206896551724,0.7586206896551724
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.8,0.8,0.6666666666666666,0.8135593220338984,0.7307692307692307,0.72,0.7307692307692307,0.7169811320754716,0.7083333333333334,0.7636363636363637,0.7450980392156863,0.7547169811320755
195,0.8125,0.8253968253968254,0.7741935483870968,0.78125,0.5714285714285714,0.5806451612903226,0.5714285714285714,0.6363636363636364,0.625,0.6153846153846154,0.6031746031746031,0.59375
235,0.9041095890410958,0.8732394366197183,0.8285714285714286,0.7096774193548387,0.8378378378378378,0.821917808219178,0.8378378378378378,0.8533333333333334,0.8378378378378378,0.8533333333333334,0.821917808219178,0.8378378378378378
271,0.7142857142857143,0.6153846153846154,0.7142857142857143,0.7272727272727273,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.4615384615384615,0.5714285714285714,0.5714285714285714,0.4615384615384615
302,0.7843137254901961,0.72,0.6153846153846154,0.2553191489361702,0.4528301886792453,0.3673469387755102,0.4814814814814814,0.4727272727272727,0.392156862745098,0.4230769230769231,0.4444444444444444,0.4727272727272727
319,0.6666666666666666,0.4,0.6666666666666666,0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333
343,0.8095238095238095,0.8571428571428571,0.717948717948718,0.8260869565217391,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7441860465116279,0.7317073170731707,0.7441860465116279,0.7142857142857143,0.7619047619047619
349,0.8387096774193549,0.7878787878787878,0.8387096774193549,0.7586206896551724,0.3636363636363636,0.3225806451612903,0.3636363636363636,0.3125,0.4117647058823529,0.3225806451612903,0.3125,0.3636363636363636
403,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,0.7040816326530612,0.7210526315789474,0.6380697050938338,0.6310160427807486,0.38860103626943,0.3809523809523809,0.38860103626943,0.4089775561097257,0.4039900249376558,0.4168734491315136,0.3979848866498741,0.4020100502512563
442,0.6896551724137931,0.6896551724137931,0.6428571428571429,0.4210526315789473,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.6896551724137931,0.7142857142857143,0.6896551724137931,0.6896551724137931,0.6896551724137931
528,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
531,0.4444444444444444,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
624,0.7878787878787878,0.75,0.7333333333333333,0.8,0.8125,0.8125,0.8125,0.8125,0.7878787878787878,0.7878787878787878,0.8125,0.8125
641,0.896551724137931,0.9069767441860463,0.7948717948717948,0.9032258064516128,0.7951807228915663,0.7857142857142857,0.7951807228915663,0.8409090909090909,0.8235294117647058,0.8409090909090909,0.8095238095238095,0.8275862068965517
692,0.9411764705882352,0.9411764705882352,0.875,1.0,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352,0.9411764705882352
749,0.5454545454545454,0.4,0.5454545454545454,0.6666666666666666,0.6,0.6,0.6,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.5454545454545454
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,0.5714285714285714,0.75,0.5714285714285714,0.8888888888888888,0.75,0.5714285714285714,0.75,0.75,0.75,0.75,0.75,0.75
930,0.5185185185185185,0.5185185185185185,0.0,0.5714285714285714,0.56,0.5,0.56,0.5925925925925926,0.4761904761904761,0.5925925925925926,0.5384615384615384,0.6153846153846154
937,0.8571428571428571,0.75,0.6666666666666666,0.8,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
1010,0.0,0.3333333333333333,0.4,0.0,0.3333333333333333,0.0,0.3333333333333333,0.4,0.4,0.4,0.3333333333333333,0.2857142857142857
1019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.4,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
1088,0.6371681415929203,0.6153846153846154,0.6491228070175439,0.5070422535211268,0.3826086956521739,0.3302752293577982,0.3859649122807017,0.3898305084745763,0.3934426229508196,0.4102564102564102,0.3931623931623931,0.4033613445378151
1113,0.8421052631578947,1.0,0.9,0.9090909090909092,0.8,0.7368421052631579,0.8,0.8,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8
1120,0.8333333333333334,0.9230769230769232,0.5454545454545454,0.8,0.5,0.3636363636363636,0.5,0.5,0.6666666666666666,0.6153846153846154,0.5,0.5
1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1164,0.3,0.3809523809523809,0.32,0.0,0.1904761904761904,0.2105263157894736,0.1904761904761904,0.1904761904761904,0.1666666666666666,0.2727272727272727,0.2608695652173913,0.1818181818181818
1165,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.6666666666666666,0.6666666666666666
1203,0.5,0.6153846153846154,0.6666666666666666,0.5,0.5714285714285714,0.4615384615384615,0.5714285714285714,0.5333333333333333,0.6666666666666666,0.3076923076923077,0.4285714285714285,0.5333333333333333
1211,0.8888888888888888,0.8888888888888888,0.8235294117647058,0.9473684210526316,0.9473684210526316,1.0,0.9473684210526316,0.9473684210526316,1.0,0.8888888888888888,1.0,0.9473684210526316
1265,0.6666666666666666,0.6,0.4347826086956521,0.1875,0.3809523809523809,0.4,0.3809523809523809,0.3478260869565217,0.3846153846153846,0.3636363636363636,0.3636363636363636,0.3478260869565217
1274,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7692307692307693,0.8571428571428571,0.7692307692307693,0.8571428571428571
1291,0.8108108108108109,0.7894736842105263,0.7222222222222222,0.1,0.7567567567567568,0.7222222222222222,0.7894736842105263,0.85,0.8205128205128205,0.7894736842105263,0.85,0.85
1306,0.8979591836734694,0.92,0.8723404255319149,0.9108910891089108,0.8865979381443299,0.8865979381443299,0.8865979381443299,0.8979591836734694,0.8842105263157894,0.8979591836734694,0.875,0.8865979381443299
1317,0.8514851485148515,0.8514851485148515,0.8380952380952381,0.6666666666666666,0.6796116504854369,0.6666666666666666,0.6796116504854369,0.6730769230769231,0.6732673267326733,0.6666666666666666,0.6857142857142857,0.6857142857142857
1352,0.56,0.5454545454545454,0.4761904761904761,0.5,0.3846153846153846,0.3478260869565217,0.3846153846153846,0.32,0.3703703703703703,0.3703703703703703,0.3846153846153846,0.3846153846153846
1369,0.6470588235294118,0.6470588235294118,0.6285714285714286,0.7027027027027027,0.4848484848484848,0.5294117647058824,0.4848484848484848,0.5945945945945946,0.4375,0.5555555555555556,0.5555555555555556,0.5555555555555556
1389,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
1390,0.8771929824561403,0.863905325443787,0.8536585365853658,0.8439306358381503,0.8470588235294118,0.8242424242424242,0.8470588235294118,0.8372093023255814,0.8,0.8372093023255814,0.8488372093023255,0.8439306358381503
1395,0.6990291262135923,0.6732673267326733,0.6262626262626263,0.6615384615384615,0.5490196078431373,0.5544554455445545,0.5490196078431373,0.5523809523809524,0.56,0.5660377358490566,0.5384615384615384,0.5576923076923077
1399,0.7368421052631579,0.717948717948718,0.7692307692307693,0.6122448979591837,0.5641025641025641,0.5641025641025641,0.5641025641025641,0.55,0.5641025641025641,0.55,0.5641025641025641,0.5641025641025641
1421,0.7777777777777778,0.5714285714285714,0.625,0.8,0.7058823529411765,0.625,0.7058823529411765,0.7058823529411765,0.5333333333333333,0.6666666666666666,0.7058823529411765,0.6666666666666666
1425,0.7586206896551724,0.8,0.7407407407407407,0.5384615384615384,0.6,0.5714285714285714,0.6,0.6,0.5714285714285714,0.5517241379310345,0.5517241379310345,0.5806451612903226
