user,SVD,BIASEDMF,NMF,StochasticItemKNN,BayesianRidge,Tweedie,Ridge,RandomForest,Bagging,AdaBoost,GradientBoosting,LinearSVR
23,0.8345121839494335,0.817825784943915,0.8257788154282918,0.934988292951138,1.1528256093636555,1.110399648342934,1.1527595274302531,1.1486846315696362,1.1232989690721649,1.188696614944171,1.132521144173898,1.145539152279655
36,0.4951790711575319,0.4906479342766505,0.5085209304590684,0.5242386149465083,0.5960088816310185,0.6313878010949134,0.596057680209424,0.5629945884694454,0.5973654066437571,0.5396122827080002,0.5576958825756868,0.6037063980489169
65,0.6028422829425095,0.542705482012055,0.6122782704601001,0.9882822640032092,0.8149681351404998,0.8512493204387079,0.814919701686609,0.79259910846649,0.8445678033306899,0.7551950107949058,0.7935478341863573,0.8283749819270797
89,1.1514201000623456,0.9557823207706064,1.3305551612640627,1.4654212828491795,1.8474970091972245,1.7640716838152402,1.848851043061456,1.7574768871479294,1.7760074976569824,1.803885026497476,1.7765414068790413,1.868468347394459
90,0.6737352463664579,0.6766828166764806,0.6994457937129374,0.7481442405667167,0.7801028865703524,0.7785942180724909,0.7801504200572894,0.7831292135386613,0.803741886216113,0.796632675275639,0.7788565582816065,0.776642568175875
99,1.0936430918823568,1.1213862929237923,1.225175393850233,1.1750979310405576,1.1709425086444665,1.2000076874148966,1.1707495126604048,1.1989892753058842,1.2053496795764838,1.1967055657579535,1.192998526696706,1.15899309220848
116,0.945344229853101,0.9280609443888208,0.921630854807971,0.9289753933728944,1.1601233089497502,1.2534018778858895,1.159564708998274,1.1964546515075665,1.2037309769268534,1.2434591227882312,1.204247628506077,1.1612402332472684
127,0.7006025935813135,0.6106184936029717,0.6697517915533356,0.4334489399253405,0.7666238610542917,0.851906879120989,0.7661547121912752,0.7733347914694217,0.7979381443298971,0.7107874190598615,0.7408484000595488,0.7937746576708291
133,0.9157087804667552,0.8494767033978224,0.98778005367544,1.0051236067265916,0.805075847735468,0.8528902166399671,0.8050770576661511,0.6667757475105441,0.7800687285223367,0.7882921458272109,0.7477331012450416,0.8218972306113864
137,0.4738179765419855,0.4726438626301388,0.5094567025202591,0.4975246860831441,0.588463572684829,0.6005118063053049,0.5884466939357067,0.5948517725723718,0.5837452337240502,0.5988822891562987,0.5933875553842046,0.5831379245145528
140,0.8424091347773188,0.832229676747971,0.9942298940655504,0.8818978642879907,0.8860575017672674,0.9207556320238808,0.8859319649484825,0.8512808012548718,0.8466494845360824,0.87945753782907,0.8335521231585792,0.853242254314081
149,0.5911081386333381,0.6071420999136131,0.5970016764633177,0.6758077940102616,0.7505798408932667,0.7747175713961457,0.7506428195677951,0.7458518702598581,0.7753288304301459,0.7608068654481877,0.7487805795064628,0.7500613382073896
151,0.4820081350790682,0.557795490200578,0.4920878238899312,0.7310283062877103,0.4812026193547862,0.4234813245512577,0.4815256779007508,0.479273238840109,0.424742268041237,0.4226241801288281,0.4640419412998599,0.5159665598560437
169,0.5316418436143009,0.5494643403597728,0.5839792086928762,0.9586171996462736,0.6280034936806713,0.5438588856157269,0.6285983708566201,0.6083837496381983,0.6371134020618556,0.6347808480418756,0.6206112410934457,0.6423433426007438
173,0.6918324872254804,0.7016516942844827,0.7370111402456977,0.7976035816245123,0.772714293330074,0.7863956575450981,0.7726072413825252,0.7803600274800465,0.7709465791940018,0.7956136700480466,0.7793554875068275,0.7682838419851457
180,0.5640289742037194,0.5824406460323777,0.5479415414359118,0.805318743665619,0.7035846078478786,0.6740392934109058,0.7036303183252296,0.7188665997072312,0.7386294724075197,0.6610658407604835,0.7056856985425058,0.7225239334305537
183,1.1532424212474948,1.1782054045188295,1.2031069640944967,0.898773290840757,1.2057224719437674,1.229779560904205,1.20590715906557,1.2199472874121284,1.1829896907216495,1.2041706143618414,1.2136645592348323,1.1867076436519546
195,0.6351629094465074,0.6382862048699826,0.6359527011355354,0.7913761099742052,0.9799836101181636,1.024668321585409,0.980099174076838,0.9889014705500744,0.999701180337666,0.980785547977928,0.981553951290006,0.995574796246548
