algorithm,georisk
itemKNN,0.6045016686936983
BIAS,0.6011002389502782
userKNN,0.6142343849120756
SVD,0.6015949374227635
BIASEDMF,0.6053363332328527
BayesianRidge,0.6027842294843351
Tweedie,0.60517722628403
Ridge,0.602812736929077
RandomForest,0.6029032727734233
Bagging,0.6079544908603538
AdaBoost,0.606329690620198
GradientBoosting,0.6023347670630137
LinearSVR,0.6004094186330556
