algorithm,georisk
itemKNN,0.07989290620407336
BIAS,0.13999752412535432
userKNN,0.13588291698127522
SVD,0.1371625588070525
BIASEDMF,0.09985047176453998
BayesianRidge,0.10990444922910331
Tweedie,0.12338823432788322
Ridge,0.12212073430636423
RandomForest,0.1290964917284903
Bagging,0.11948445138842739
AdaBoost,0.13594534723128954
GradientBoosting,0.12918892987847036
LinearSVR,0.1020521902279416
