algorithm,georisk
SVD,0.5705880092090491
BIASEDMF,0.5888108686312715
NMF,0.5631547915384874
StochasticItemKNN,0.5424868796958354
BayesianRidge,0.5067497202178978
Tweedie,0.4931938538813254
Ridge,0.5066772128924245
RandomForest,0.5138454878598596
Bagging,0.5154535478512958
AdaBoost,0.5014604383427518
GradientBoosting,0.5046841618559629
LinearSVR,0.5147676206612845
