method,RMSE,NDCG,F1,MAE
SVD,0.8829977857272979,0.8925889749634328,0.7418860209557884,0.692419097911273
BIASEDMF,0.8737528836073247,0.8992765020993472,0.7512071156289708,0.6853446255542711
NMF,0.9084067345203838,0.8797757075566273,0.7223600052212504,0.7145551165196883
StochasticItemKNN,1.0411154668833493,0.8446963277739966,0.7014731879787861,0.8057867807543414
BayesianRidge,0.8718974803631068,0.9002718825321286,0.7387269637955822,0.6877847141952369
Tweedie,0.8791670600522664,0.8999538369906304,0.7213425362024631,0.6957507313950002
Ridge,0.8718513742411402,0.8999679295242428,0.7386586481893058,0.687724652996396
RandomForest,0.8748027838648783,0.8957644810953852,0.7418351477449455,0.6949732967058756
Bagging,0.895093578633796,0.8885731112637302,0.7318718381112985,0.7090296173535454
AdaBoost,0.8782615354962668,0.8973564696265023,0.7304812834224599,0.7046929125596488
GradientBoosting,0.8793443007629953,0.8951617411095142,0.7321334039174167,0.6990915378558146
LinearSVR,0.874018223201282,0.900812765247226,0.7483426823049465,0.6851298625306906
