method,RMSE,NDCG,F1,MAE
SVD,0.8816968783955855,0.8939523362808487,0.74289356277884,0.6922039963866545
BIASEDMF,0.8744857513007214,0.8959415759518047,0.7503820682628629,0.6856353370870435
NMF,0.9106576542625621,0.8808933043673495,0.724124462960552,0.7147796956704584
StochasticItemKNN,1.043916183928572,0.8370129051467134,0.7009873060648801,0.8061222426349178
BayesianRidge,0.8728979160285129,0.8987414674420791,0.7375571521881124,0.688167258286255
Tweedie,0.8795181640220595,0.8989521395704989,0.7217191512366536,0.6958652085226686
Ridge,0.8728825695163884,0.8985097290382836,0.7375571521881124,0.6881333950059507
RandomForest,0.8749852550333324,0.8986241167493205,0.7393844955200624,0.6957495899340935
Bagging,0.8954656329418704,0.8868796674002412,0.7263020833333333,0.7089775730258591
AdaBoost,0.8775424909032274,0.8974451071977956,0.7261009667024705,0.7057309707515786
GradientBoosting,0.880564976279401,0.8946684881730883,0.7348812803358258,0.701458253589793
LinearSVR,0.8756473373219125,0.8990845728381808,0.747577766445691,0.6860434523024659
