method,RMSE,NDCG,F1,MAE
SVD,0.8972228964860303,0.8936645125139049,0.7395121951219512,0.7047248079545794
BIASEDMF,0.8907208649383564,0.9003937762351076,0.7467755803955288,0.6971157347417708
NMF,0.937362842675942,0.885496659298706,0.7135171486213854,0.7367914150047569
StochasticItemKNN,1.0478836428414475,0.8426046449182323,0.6995192307692307,0.8214555825405204
BayesianRidge,0.8887488613820775,0.8993322960930914,0.7247267759562842,0.7024943043300986
Tweedie,0.897223642621378,0.8994968569555,0.7052544182184795,0.7113129541173463
Ridge,0.8887311539436368,0.8994721422621902,0.7248719408081958,0.702436670867127
RandomForest,0.8911797257637275,0.9004038904417057,0.7287720080231781,0.7039838439259787
Bagging,0.9100502708848168,0.8991540194316556,0.7181055970994789,0.7222722347567445
AdaBoost,0.8934209557837137,0.8995780296198986,0.7001327380234101,0.713262788402177
GradientBoosting,0.8935315779189832,0.8998967360731199,0.7309103034344782,0.7076490304757643
LinearSVR,0.8905749534462473,0.8990951251457127,0.7399670148433205,0.696650888233468
