method,RMSE,NDCG,F1,MAE
SVD,0.9745980434221527,0.883914602440561,0.6674382716049383,0.768599244734972
BIASEDMF,0.9856247559055165,0.880795519861555,0.6595256312165264,0.7776116329522087
NMF,1.0703505788311276,0.8675665836658951,0.6165845648604269,0.8459841535731347
StochasticItemKNN,1.0984559357804886,0.8308318842721546,0.6256372906045157,0.8711417427012508
BayesianRidge,0.9737891784987777,0.8797399200916808,0.6507747318235996,0.7733406780697406
Tweedie,0.97564454770289,0.881589014077466,0.6391499795668165,0.7766582865153555
Ridge,0.973825410950275,0.8799385979334198,0.651033386327504,0.7733428511725493
RandomForest,0.9794942545597587,0.8831380175883656,0.666410157752982,0.7713726467239194
Bagging,1.0008171943797919,0.8764578652902385,0.6516679596586501,0.794124118053191
AdaBoost,0.9781524663969314,0.8823232353484325,0.6538912788423934,0.7790789729677523
GradientBoosting,0.9798972625728125,0.8836280175974994,0.6633243347473968,0.7751869041959207
LinearSVR,0.9762837212701198,0.8837108734430923,0.6717267552182163,0.7698778775228462
