method,RMSE,NDCG,F1,MAE
SVD,0.9721286545184976,0.8980125092699845,0.6832899144026796,0.7815950422446595
BIASEDMF,0.9826141976389816,0.8928844787055886,0.678003696857671,0.7888698952689946
NMF,1.4568627334850075,0.8828346455024373,0.5987261146496815,1.0674404033542868
StochasticItemKNN,1.4598695995115487,0.836954407202355,0.6156635242929659,1.074339590507504
BayesianRidge,1.0341262912260725,0.897684721858378,0.6428851430811446,0.8239908886570754
Tweedie,1.0398918602514697,0.8955874339264761,0.6286631874749097,0.8296197632414049
Ridge,1.032926646942809,0.8967827198372655,0.6429130775254502,0.8233006698999972
RandomForest,0.9917158765321848,0.8994403320590157,0.6578947368421053,0.7987309203250064
Bagging,1.0459184311538023,0.8940258303634596,0.6406858924395947,0.8360229449196495
AdaBoost,0.9918441064408761,0.898061179729984,0.6692015209125475,0.8002810365634592
GradientBoosting,1.0178660056578561,0.8966715929731873,0.6559139784946236,0.8149468900874165
LinearSVR,1.0218988671668374,0.8959627819505923,0.6592344853214418,0.8145701623015974
