method,RMSE,NDCG,F1,MAE
SVD,0.9844121620121826,0.8982205574433114,0.6845238095238095,0.7928119600687751
BIASEDMF,0.9952999435074773,0.8885581944228376,0.6820723071188968,0.7988840437470583
NMF,1.4593851087414222,0.8674916626758179,0.6224328593996841,1.073450694279861
StochasticItemKNN,1.4845636152562287,0.8178764723811807,0.6010248901903368,1.0976890684501943
BayesianRidge,1.0670742216715643,0.8920511954146022,0.6397785686041914,0.8527710761757442
Tweedie,1.0739632440792866,0.8928792388451104,0.6233017702758337,0.8565270542413598
Ridge,1.0660118420285263,0.8926208050035637,0.6368316831683168,0.8522019840571419
RandomForest,1.030493967051269,0.8955947887263251,0.6413000396353548,0.8302154801594407
Bagging,1.0693651912047961,0.8862778734487815,0.6344719277581469,0.8582948963943315
AdaBoost,1.058424826961917,0.8954790810133675,0.6521400778210117,0.8505908664392693
GradientBoosting,1.0826816647762685,0.8928254542150068,0.645515080297689,0.8639171760800805
LinearSVR,1.0585694660162226,0.8926209212226034,0.6529836564044089,0.8435550128602661
