method,RMSE,NDCG,F1,MAE
SVD,0.9746447957230739,0.8844081546312462,0.6674373795761079,0.7687047414260685
BIASEDMF,0.9851088197724164,0.880636273119093,0.665641813989239,0.7771643231430633
NMF,1.049011184752792,0.8644714342129484,0.6222760290556901,0.8244043257130099
StochasticItemKNN,1.09778791905201,0.8335935293827907,0.6297653958944281,0.8706134728961458
BayesianRidge,0.9694865643510344,0.8815510155454648,0.6513288377627925,0.7697125347620305
Tweedie,0.9720310390345761,0.8828498058209816,0.6408479412963718,0.773699462572413
Ridge,0.9695440997375102,0.8816482745769046,0.6510520047637952,0.7697160075336331
RandomForest,0.9718549267246013,0.8799915111001568,0.6697424067666282,0.7664875788405758
Bagging,0.9936272561067003,0.8768934681004201,0.6612466124661247,0.7880850949341333
AdaBoost,0.9703850958862857,0.8836535745701066,0.676280834914611,0.7719024390967982
GradientBoosting,0.9724800889987032,0.8798753780388303,0.669221924108854,0.7691802561779639
LinearSVR,0.9727163778327889,0.882758121997391,0.677798861480076,0.7679153469197462
