method,RMSE,NDCG,F1,MAE
SVD,0.9010351149456279,0.9031369140491311,0.7393168303139261,0.7036802949970465
BIASEDMF,0.9009251922053835,0.9064238560556847,0.7449536279323513,0.7000337271852058
NMF,0.9328633043128342,0.8837856999789104,0.7216928251121076,0.7273442918815282
StochasticItemKNN,1.0591030032006115,0.8413633058697298,0.7075045759609518,0.8219501587991296
BayesianRidge,0.894320439135745,0.9082881230002746,0.7308136180034622,0.7028312512677453
Tweedie,0.898463841494553,0.9071124302641282,0.7169359664871334,0.7060753442020004
Ridge,0.8943614681852791,0.9084605258577116,0.7307082071253426,0.7028441854718803
RandomForest,0.8952395555223852,0.907173879063537,0.7401066516980073,0.7024124289334214
Bagging,0.9110632653757098,0.8935175636047304,0.7257743677181018,0.7187139504513583
AdaBoost,0.9007225460595154,0.9048476986711661,0.7260716382853788,0.7058778123048997
GradientBoosting,0.8964903687207495,0.9052824688144682,0.7374238344905767,0.704136407309005
LinearSVR,0.896214481040243,0.9078343761787139,0.7366039869927895,0.6991145364681896
