method,RMSE,NDCG,F1,MAE
SVD,0.9721142837272025,0.8967508099943395,0.6835066864784547,0.7809438084816646
BIASEDMF,0.981965360289839,0.892676638217994,0.6812291743798593,0.7885972582891565
NMF,1.4437944632778719,0.8807836355013341,0.6182838813151563,1.0515014175101338
StochasticItemKNN,1.456312777562505,0.8367088575249886,0.6252723311546841,1.068040951989691
BayesianRidge,1.0262811015497488,0.8993943246854473,0.6486274509803922,0.8165085831060095
Tweedie,1.0353978685321328,0.8960873142366316,0.6332794830371568,0.8248610330374845
Ridge,1.0250509195430202,0.8992483110970867,0.6496465043205027,0.8157168781530378
RandomForest,0.9946280480881593,0.8965721764721852,0.6537549407114625,0.8008672670321604
Bagging,1.0421948924364344,0.8947882289586507,0.6473581213307241,0.8319897336440256
AdaBoost,0.9993862962794048,0.8972687111053376,0.6590998043052838,0.8081939548741575
GradientBoosting,1.0156169370702355,0.8953658362431145,0.6564945226917058,0.815013644479753
LinearSVR,1.0086639828123993,0.8988293870369546,0.668918918918919,0.8027067402420591
