method,RMSE,NDCG,F1,MAE
SVD,0.9576504692233464,0.877651756573784,0.6668687481054865,0.7536896009633189
BIASEDMF,0.9729056455366702,0.8800100247549433,0.6585662211421628,0.7625026745775553
NMF,1.038319804080263,0.8594682044382832,0.630715862503942,0.8203654117384556
StochasticItemKNN,1.080859171385955,0.828175302736927,0.6348103098754706,0.8439536986992545
BayesianRidge,0.9676261800978465,0.8799702498477817,0.6480836236933798,0.7637798467868316
Tweedie,0.9705911544335103,0.8808072547367225,0.631785480706344,0.7692979855475522
Ridge,0.9678103194052307,0.8799636418330617,0.647673314339981,0.7639657097611364
RandomForest,0.963422338072118,0.8799178496450064,0.6511041009463723,0.7559456927037544
Bagging,0.9808972851920666,0.8712480978200847,0.6463949843260188,0.7696638731444261
AdaBoost,0.965094484591304,0.879470145591277,0.6538582677165354,0.755055766862511
GradientBoosting,0.9672722358359719,0.878302377641683,0.6498599439775911,0.7565533000376048
LinearSVR,0.9707260152677085,0.8809125334226934,0.6621496766245766,0.7630957623994375
