method,RMSE,NDCG,F1,MAE
SVD,0.9816589616900148,0.8802383886445311,0.6742808798646363,0.7744213591650709
BIASEDMF,0.9940889103413642,0.8774638464750031,0.6713517982637454,0.7865659557753012
NMF,1.0582895478011796,0.8598185287111432,0.6483613817537643,0.8385292224099612
StochasticItemKNN,1.117774999083015,0.8354566924797062,0.6301369863013698,0.8801925298959632
BayesianRidge,0.9766283435453499,0.8783744446940983,0.6695427092320967,0.7739363004561298
Tweedie,0.9787406712918746,0.8784129772603468,0.6580931263858093,0.7788099875911582
Ridge,0.9766564540067296,0.8785362276258197,0.6695427092320967,0.7738248436116691
RandomForest,0.9816701529208391,0.8772198088106241,0.6820857863751051,0.7731632435017839
Bagging,1.0031745381103636,0.8722116992932075,0.669179229480737,0.7927624261923608
AdaBoost,0.9806287595045923,0.8807844962433045,0.6855241264559068,0.7738306849706664
GradientBoosting,0.9824334014196613,0.8772543612422746,0.6884567645841952,0.7726556205254422
LinearSVR,0.9807806487494299,0.8805416377937172,0.6817420435510888,0.7734155463092286
