method,RMSE,NDCG,F1,MAE
SVD,0.8922586136421828,0.8945450596749057,0.742723778143877,0.6988409414244321
BIASEDMF,0.8800603578559522,0.8994604418887534,0.7534135460321753,0.6884627835810346
NMF,0.9094811242489582,0.885576192256359,0.7301341951802149,0.714104832882237
StochasticItemKNN,1.0539039409746624,0.8426329648371721,0.705224107522958,0.8250273592537474
BayesianRidge,0.8725565149922436,0.8983682461981337,0.7400228050171037,0.6876514327627891
Tweedie,0.883042907640767,0.8990832176277717,0.7242273771585267,0.6977326362215355
Ridge,0.8725681078223425,0.8983743693492725,0.7401653363740023,0.6876508037266547
RandomForest,0.8750688513298019,0.8981205672211671,0.7426326129666012,0.6906481720540436
Bagging,0.8970612328240133,0.8830148139278657,0.7267023172905526,0.7081984278036652
AdaBoost,0.8773329604521689,0.8973753802827149,0.7445102823283374,0.6937380506505613
GradientBoosting,0.8751534608800898,0.8965670735952935,0.7394660434813398,0.6910801676942862
LinearSVR,0.8754858354643934,0.8982294784588062,0.7462292347257942,0.6856121919576542
