method,RMSE,NDCG,F1,MAE
SVD,0.9838622244233239,0.8973402285108071,0.6837606837606838,0.7919919028937944
BIASEDMF,0.99400418606959,0.8899678506391088,0.68770887486075,0.7972690868504735
NMF,1.459635939429955,0.8781634879846884,0.6041412911084044,1.0733992011287619
StochasticItemKNN,1.4837203075436856,0.8249295639328116,0.6027096301720981,1.0966168704659747
BayesianRidge,1.0430373675754707,0.9014317635121164,0.6332263242375602,0.8390539291436034
Tweedie,1.0596633139303726,0.9011582659676012,0.619624217118998,0.8496007625041381
Ridge,1.0416736022673234,0.900990707991306,0.6329723225030084,0.8381661607958336
RandomForest,1.0408928383883063,0.8998983871611962,0.6446280991735537,0.8368476426973899
Bagging,1.080301106431959,0.8858588219099903,0.6367571822117276,0.8631910141801366
AdaBoost,1.0385017322338677,0.896722912378834,0.6536248561565017,0.8388088485589368
GradientBoosting,1.0943024882614687,0.8984859698381776,0.6440545808966862,0.8713152097500717
LinearSVR,1.0285054800803655,0.9029267516153926,0.6538461538461539,0.8253633064639537
