method,RMSE,NDCG,F1,MAE
SVD,0.8966321017959682,0.8941588467476786,0.7419844020797227,0.7034623821090462
BIASEDMF,0.8910000156571233,0.9000976960104076,0.7465635738831615,0.6972292373720115
NMF,0.9391519147578462,0.887839654503364,0.7133333333333334,0.7363645068944203
StochasticItemKNN,1.0493846397598017,0.8403425747641918,0.700929907009299,0.8233108048889215
BayesianRidge,0.8886799177633087,0.8993347479708147,0.7273142857142857,0.7027372572001298
Tweedie,0.8970673316990417,0.9004944607765452,0.7057288577867394,0.711027978565501
Ridge,0.8886537829587173,0.8994173003788734,0.7271688192936335,0.7026758189487428
RandomForest,0.8921470051451488,0.9001712674809148,0.7287030793436727,0.7044996840204747
Bagging,0.9087141579930781,0.8938246425327926,0.7216471647164716,0.721168610877789
AdaBoost,0.8940221671795376,0.9001218888545807,0.6955042527339004,0.7099475474005319
GradientBoosting,0.8934736387684075,0.8995266655539026,0.7252971137521222,0.7058642365092328
LinearSVR,0.8885541332380207,0.8995857951982023,0.7373414230557088,0.6972871633084672
