method,RMSE,NDCG,F1,MAE
SVD,0.9556848311311844,0.8898176982171817,0.7158855246785566,0.7558606450090358
BIASEDMF,0.9675007839638192,0.885410865603714,0.6986754966887417,0.7658150916328026
NMF,1.033968272912681,0.8672906448647993,0.680154972018941,0.8098512886104966
StochasticItemKNN,1.0767738023954927,0.8319028836159658,0.6444889779559119,0.8522443116702455
BayesianRidge,0.9524032401925462,0.8888500028932531,0.7019400352733686,0.7583657993278021
Tweedie,0.9569781208598428,0.8880880153745281,0.6715799170888991,0.7633337884730826
Ridge,0.9526929064069342,0.8900302565499545,0.7031802120141343,0.7584683126251633
RandomForest,0.9539065439946451,0.8882199016472386,0.6998689384010485,0.758832804286015
Bagging,0.9797679168815598,0.8730010845217581,0.6838266838266839,0.7795832414321875
AdaBoost,0.9575423671835346,0.8906400081961109,0.6969292389853138,0.7603729891855073
GradientBoosting,0.957638561635316,0.8873997338771952,0.7049676025917927,0.7597784607851721
LinearSVR,0.953336116372204,0.8911819603579504,0.7132691502720804,0.7522186238853652
