method,RMSE,NDCG,F1,MAE
SVD,0.8839148248352157,0.8931912303393622,0.7309473684210527,0.6898179796482197
BIASEDMF,0.86599610429393,0.8989546707672008,0.7416953824948311,0.6757337949646607
NMF,0.9034982126090488,0.880806563635352,0.718143399469952,0.7071656127107943
StochasticItemKNN,1.0315065504563572,0.8413154574709925,0.6990161545001822,0.8006019165019089
BayesianRidge,0.860646333220314,0.9002162001295818,0.7255331580484955,0.6782912896202525
Tweedie,0.8707203033910333,0.8997024021654544,0.7056214149139579,0.6890520892089931
Ridge,0.8606224438316546,0.9003448867380985,0.7258123402701716,0.6782694193099053
RandomForest,0.8618899959967947,0.9001005943445743,0.7278951201747997,0.677740221025793
Bagging,0.8814506646048502,0.8897333562343898,0.7195281782437746,0.6949351576073468
AdaBoost,0.8653554505434837,0.8988450156568881,0.7138682850078669,0.6826292313591863
GradientBoosting,0.8622269230024466,0.8990687206794776,0.7272330203101114,0.6785265792979556
LinearSVR,0.8621125122769455,0.8998924361358226,0.7335467805051583,0.6756553704539022
