method,RMSE,NDCG,F1,MAE
SVD,0.896729476703471,0.8963656552451421,0.7410289667099006,0.704444604792303
BIASEDMF,0.8913901657513964,0.9008386445193501,0.7489791532344724,0.6975645582515533
NMF,0.9423813095240783,0.8868636028575237,0.7146346879857872,0.7379466972146362
StochasticItemKNN,1.0456143711166297,0.8469396860352643,0.6975996786180576,0.8203189418774024
BayesianRidge,0.8885345974130785,0.9003045292376088,0.7264010957653236,0.7027897541705054
Tweedie,0.89714281808199,0.9007733018542151,0.7027605901951451,0.7114100332047961
Ridge,0.8885067997220564,0.9001355372077618,0.7261931947933318,0.7027231982592022
RandomForest,0.8907307032151991,0.901339064730239,0.7305844228405408,0.7042285102278353
Bagging,0.9120372345548453,0.8892580238882298,0.7225705329153606,0.7220311701551979
AdaBoost,0.8937572931279004,0.8995939591815416,0.6949647287764534,0.7125206269929336
GradientBoosting,0.8916300416320094,0.8982355629033494,0.7357570383506983,0.7076467786132091
LinearSVR,0.8906215119412098,0.9009026483344935,0.7394976417681255,0.6973158427938844
