method,RMSE,NDCG,F1,MAE
SVD,0.9100093957087846,0.8970338033890103,0.7385314965895413,0.710913565736126
BIASEDMF,0.9056063623683199,0.9004830084409101,0.7486404032365035,0.7045792306205165
NMF,0.9479040229987689,0.8879769101703148,0.7212663454920853,0.7368180559099254
StochasticItemKNN,1.0597241424574,0.8484724463956491,0.7005635566687539,0.8250400049286782
BayesianRidge,0.8982273627703158,0.9014026723428357,0.7342647669110527,0.7059616138120963
Tweedie,0.9062042593718168,0.9020879184094847,0.7157712305025996,0.7128656978615167
Ridge,0.898215127466951,0.901556835312599,0.7345414303499792,0.7059215602266662
RandomForest,0.9028416422420886,0.901812406128383,0.74217385462851,0.708108979862938
Bagging,0.9221465967295124,0.8887159829059458,0.7225609756097561,0.7259106122952654
AdaBoost,0.9038248911001787,0.9017385477526503,0.7421706263498921,0.7121750879417068
GradientBoosting,0.9038083128690402,0.8980144453353185,0.7429340511440108,0.7098083688578638
LinearSVR,0.900918434422227,0.9021176551525691,0.7432815665091155,0.7028302196204651
