method,RMSE,NDCG,F1,MAE
SVD,0.9812317946222826,0.8790091378583227,0.6711749788672866,0.7739146098119457
BIASEDMF,0.9936573168637778,0.8764975289085407,0.6699629171817059,0.7862611848756803
NMF,1.0758573843615908,0.8564698820589638,0.6262178919397697,0.8473309420517297
StochasticItemKNN,1.1294646580497412,0.832251456971406,0.6296296296296297,0.88882272195567
BayesianRidge,0.9781903100975861,0.8783207269798156,0.6623544631306598,0.7749606963121233
Tweedie,0.9809060010177838,0.8792309594806766,0.6551111111111111,0.7805659205769442
Ridge,0.9781348680191767,0.8791664574652818,0.6609071274298056,0.7747219280450145
RandomForest,0.9824978616257573,0.8789060408347547,0.6836065573770492,0.7737829493940847
Bagging,1.0114118782106585,0.8654747710880525,0.657488527325824,0.7982165161138884
AdaBoost,0.9805956102240749,0.8807845714111782,0.6745065098698027,0.7747885815660955
GradientBoosting,0.9840291204858758,0.8771250538239698,0.6862265688671557,0.775481062208213
LinearSVR,0.9824792843690254,0.8780573587624351,0.6747289407839867,0.7746396527256241
