method,RMSE,NDCG,F1,MAE
SVD,0.9428979724312383,0.8827464649066163,0.7388277565686054,0.7440075956374921
BIASEDMF,0.9541716160370921,0.878483964742185,0.7294011706438541,0.7521629821322054
NMF,0.9922028930589185,0.8726725957055139,0.7099486221391873,0.7819333327992661
StochasticItemKNN,1.0566658224498502,0.8320728120576021,0.6780035335689046,0.8278773248706797
BayesianRidge,0.9361240546363232,0.8868756248064077,0.7245424683247301,0.7411935631651932
Tweedie,0.9426643120598536,0.8852049773580216,0.7117008443908324,0.7497061523168953
Ridge,0.9362172888472833,0.8848874021774455,0.7250996015936255,0.7412596172833515
RandomForest,0.937565319130341,0.883179026961347,0.7231664726426077,0.7461133797211075
Bagging,0.9519918704177021,0.8789010388152806,0.7105386416861826,0.7584390215408087
AdaBoost,0.944189071805261,0.881132434123516,0.7146260123868509,0.7561923271259687
GradientBoosting,0.9390258358875635,0.884384311078138,0.7244683337228325,0.7482360459079984
LinearSVR,0.9351239240587333,0.8862949365476616,0.7375822181900658,0.7357085568790401
