method,RMSE,NDCG,F1,MAE
SVD,0.9650613118632099,0.8888008588305809,0.7269389628269849,0.760304061099821
BIASEDMF,0.9767233131481113,0.8793759705157205,0.7192743764172336,0.7724772797035594
NMF,1.0336347783274216,0.8700043871567171,0.6949880668257756,0.8094424693457601
StochasticItemKNN,1.0903278672338774,0.8452006788221563,0.6496478873239436,0.8629165265656678
BayesianRidge,0.9642313505666877,0.8888798568064785,0.7153284671532847,0.7690705367236699
Tweedie,0.967661049398128,0.8898226499703097,0.7032745591939547,0.7729213217940948
Ridge,0.9640180495667106,0.8883586118040856,0.712688381137579,0.7686712893025291
RandomForest,0.9677560578551205,0.8902806409045684,0.7147087857847977,0.7680635111027858
Bagging,0.9870652869053708,0.8761334439377729,0.7114926084883166,0.7844696254449776
AdaBoost,0.9719527369658876,0.8882946779933997,0.7049924357034796,0.7702027139106765
GradientBoosting,0.9696327212041173,0.8849050237800099,0.7196896217264791,0.7702335431389581
LinearSVR,0.9610408532218778,0.889399504363516,0.7251732101616628,0.7598201269672403
