method,RMSE,NDCG,F1,MAE
SVD,0.9017211324563812,0.9002856319595781,0.7379177022921845,0.704294654121264
BIASEDMF,0.9005584606810346,0.9056321404269678,0.744401966138722,0.6998500073013456
NMF,0.9305360171824397,0.8863402615012369,0.7287540384885518,0.7235500307456587
StochasticItemKNN,1.0548548924941672,0.8527098463733588,0.7132747681795998,0.8178795067770637
BayesianRidge,0.8942357957525271,0.9069688076862619,0.7303047728579644,0.7029512840523603
Tweedie,0.8986724294494156,0.9070119268141642,0.7158052434456929,0.7062153709869547
Ridge,0.8942717176766649,0.9068293925559047,0.7304872789995688,0.7029636735931392
RandomForest,0.8956454632483508,0.9082644603565226,0.7348495550218958,0.702968346886278
Bagging,0.9082981982277573,0.8945681534896618,0.7289507312224904,0.7172750606565419
AdaBoost,0.9009131888167364,0.903879540404216,0.7015063018751921,0.7073340802537053
GradientBoosting,0.8963795117652962,0.9070338712371612,0.7299644128113879,0.7047531545339601
LinearSVR,0.8957458879569953,0.9066853280830915,0.7331071529544811,0.699365779276614
