method,RMSE,NDCG,F1,MAE
SVD,0.8820997757780016,0.8926126995278961,0.7440794499618029,0.6920536226711447
BIASEDMF,0.8728503685091769,0.8977349199791524,0.7538695762496829,0.685048705578809
NMF,0.9090587863642206,0.8826970754432614,0.724011521340665,0.714424991449428
StochasticItemKNN,1.0456091366486222,0.8436319775686966,0.6981375190347897,0.8091709406721036
BayesianRidge,0.8711373578541591,0.8985552024907488,0.740073145245559,0.6876617114842641
Tweedie,0.8784853998893817,0.897825018719987,0.7254054054054054,0.695806272075506
Ridge,0.8710778875856311,0.8983684782508473,0.7393179145433163,0.6875941254928377
RandomForest,0.8736966459110117,0.8970632095138973,0.7466086511389813,0.6957212355121967
Bagging,0.8917589374053686,0.8920534464317481,0.7285322180107175,0.707730780765835
AdaBoost,0.8777006023711528,0.8995528841401121,0.7165819480697898,0.7065952131904231
GradientBoosting,0.8767147527223981,0.8956214380340956,0.7411259914185412,0.69946943423895
LinearSVR,0.8730951382008234,0.8986766997722447,0.7491075981642019,0.6848883458321944
