method,RMSE,NDCG,F1,MAE
SVD,0.8922238358962092,0.9073645615778605,0.7557997557997558,0.7002276605356079
BIASEDMF,0.8866849535008237,0.9075787942200833,0.7622511872284531,0.6918421633468588
NMF,0.9208172661556447,0.8895603966969984,0.7397627643115008,0.7188180908920198
StochasticItemKNN,1.0628078941610382,0.8469428026623441,0.711229455513727,0.8301594014819297
BayesianRidge,0.8816530836961837,0.9061194509248637,0.7503160556257902,0.6931151168420329
Tweedie,0.888649362771083,0.9085360617362465,0.7327510917030567,0.6997879941802133
Ridge,0.8816834876219333,0.9061190392426526,0.7503951111579391,0.6931276946564501
RandomForest,0.8830426450289567,0.9072394208830561,0.752699444386204,0.6967087923814412
Bagging,0.8996775026230454,0.894676731291917,0.7340210571094331,0.7126104757769636
AdaBoost,0.8847923569997825,0.9068879406634262,0.7587419822056694,0.6976073055377249
GradientBoosting,0.8837969573077669,0.9060776364447334,0.7510504201680672,0.6965009477334738
LinearSVR,0.8846709071102827,0.9065928273914727,0.7575695159629248,0.6908047002684333
