method,RMSE,NDCG,F1,MAE
SVD,0.8926462241348891,0.8938606054323301,0.74366893143916,0.6992212268751062
BIASEDMF,0.8798069660891722,0.899270309145478,0.7516724102979931,0.6884593812854969
NMF,0.9125632597569376,0.8826914917156655,0.7299188357122866,0.716267252313532
StochasticItemKNN,1.0548556147051213,0.8430810624226952,0.706861970461314,0.8260677077553187
BayesianRidge,0.8719389192146465,0.9008961331261611,0.7358504032545857,0.687493901081637
Tweedie,0.8825127685540217,0.9007495884634056,0.724841140830501,0.6974650283324985
Ridge,0.8719479761681664,0.9008952800375643,0.7359029264810849,0.6874932130502159
RandomForest,0.8744703989784411,0.8997987732873927,0.7382217499114417,0.6891053672419044
Bagging,0.8916307649350288,0.8888771481559586,0.7261375053825175,0.7041485273420693
AdaBoost,0.8769664821187106,0.8976664025820538,0.7420827189101888,0.6952392929781548
GradientBoosting,0.875831633851148,0.8999575822517935,0.7335620354488279,0.6910270350764408
LinearSVR,0.8749800956652998,0.9006947753495911,0.7448717057228287,0.6856356555797989
