method,RMSE,NDCG,F1,MAE
SVD,0.9808446078504217,0.8800721294915718,0.6745362563237775,0.773512172959805
BIASEDMF,0.9958126905278123,0.8776098541497013,0.6746788230418566,0.7876604483606604
NMF,1.060892419579166,0.8595447674216704,0.6481970096745823,0.8357247807645677
StochasticItemKNN,1.1281198823195413,0.8237284305461643,0.630356427713256,0.8894223513628792
BayesianRidge,0.974482621706295,0.8786868398316405,0.6683915480810694,0.77258980278841
Tweedie,0.9779695324150165,0.8794077827312047,0.6556498436802144,0.7784363279349668
Ridge,0.9743850751323819,0.8784697982271793,0.6683915480810694,0.7723829767807044
RandomForest,0.9793860370336128,0.8803415735286253,0.6815734989648033,0.7701811412859507
Bagging,1.0001333536130057,0.8706335668131552,0.6708177667081777,0.7890993752996673
AdaBoost,0.9788441232212692,0.877422248953482,0.6783042394014963,0.7701485018308213
GradientBoosting,0.9805155293263369,0.8788975722956189,0.682624845233182,0.7719259218050049
LinearSVR,0.9781807630349251,0.878786386173093,0.6781223805532272,0.7718688904183325
