method,RMSE,NDCG,F1,MAE
SVD,0.9310066342035586,0.875320833010835,0.7064376061921842,0.732815857638508
BIASEDMF,0.9369234261620001,0.878184793657872,0.7051891275422923,0.7368375458517602
NMF,1.002938201704387,0.8592557103411271,0.6501824077827321,0.7916161284779804
StochasticItemKNN,1.0636598210536339,0.8295220394230951,0.6562609610662925,0.8389082462433586
BayesianRidge,0.9306035490793549,0.8767466516859548,0.7033383915022762,0.7320508160400965
Tweedie,0.9340037027913951,0.8801309106046501,0.693264862729607,0.7391075211166144
Ridge,0.9306499457770364,0.8766324927350206,0.7032050066375877,0.7320405863949866
RandomForest,0.9283466484187242,0.8799638785014096,0.7177138670086096,0.7329108766695438
Bagging,0.9478052387688402,0.8662325600395765,0.6969412647776319,0.7487964944368928
AdaBoost,0.927567538059024,0.879685416201397,0.714654854189738,0.7354325479129863
GradientBoosting,0.931671526077509,0.8765219318192252,0.7063814090741424,0.7352417181549479
LinearSVR,0.9362433009662414,0.8778052099573852,0.7143906020558003,0.7329475548638208
