method,RMSE,NDCG,F1,MAE
SVD,0.9842665865882673,0.8982017980950261,0.6846980363097444,0.7923215056328914
BIASEDMF,0.9939376853654783,0.8921688649215325,0.682239525398591,0.7966766098973027
NMF,1.4616725725362443,0.8868835988439232,0.6319554848966613,1.0676877651790129
StochasticItemKNN,1.4780687559712238,0.8261494322325548,0.6112522686025408,1.0916923240042782
BayesianRidge,1.0352466825330573,0.9018579769573315,0.6385013949780789,0.8305168581970243
Tweedie,1.0549080706947584,0.9027931499457098,0.6230864708316094,0.8428827520434728
Ridge,1.0337684976278445,0.9015258629834625,0.6409235668789809,0.8295871219473356
RandomForest,1.0155781940431416,0.9023198066944023,0.6409849086576648,0.8194124139812605
Bagging,1.115612776892622,0.8812292375580686,0.6258343148802513,0.88762460991827
AdaBoost,1.0307216398035899,0.9002157977546374,0.6649096385542169,0.8298720065571945
GradientBoosting,1.0583665225385406,0.8976228868024828,0.6391752577319587,0.8474581842501109
LinearSVR,1.015979659858928,0.9009934897251218,0.6605783866057838,0.8129365928032237
