method,RMSE,NDCG,F1,MAE
SVD,0.9749243429698147,0.8831672142661269,0.6684594698424894,0.7685008900400955
BIASEDMF,0.985361480169882,0.8799840863280334,0.6682009973149213,0.7772615292057223
NMF,1.0735772254341112,0.8641196333010411,0.6123778501628665,0.8481479756915165
StochasticItemKNN,1.0990560833581888,0.8272406758425177,0.6320409656181419,0.8672787992818364
BayesianRidge,0.973054079698489,0.8828409702944019,0.6495049504950495,0.7709904357609867
Tweedie,0.974761594441952,0.881889777196087,0.6421267893660532,0.7746411257735181
Ridge,0.9731419022879935,0.8830173549001786,0.6505738029283735,0.7710213457953726
RandomForest,0.975092722401551,0.8826774430780197,0.6748654880860876,0.7684883054570695
Bagging,1.0004266529286157,0.8701485099078649,0.6553323029366306,0.7930766982299691
AdaBoost,0.9753332001505749,0.8828292668884772,0.6671779141104295,0.7769609084396056
GradientBoosting,0.9767295226765973,0.8817360247841718,0.6742857142857143,0.7731272191522541
LinearSVR,0.97598222794381,0.8827341746917502,0.6730182926829268,0.7685192122998437
