method,RMSE,NDCG,F1,MAE
SVD,0.8970335022375615,0.8953969848106454,0.7401233899772702,0.7046118949599954
BIASEDMF,0.8899908358157953,0.9008286404166397,0.7490870032223416,0.6966044322037882
NMF,0.93498019480339,0.8854671172533671,0.7129815185927411,0.7338894381765632
StochasticItemKNN,1.0500621705658064,0.8392491506120038,0.6951487322818926,0.8232388611021985
BayesianRidge,0.8880173383262735,0.9004671796081273,0.72483989021043,0.7024326303776333
Tweedie,0.8962951503945413,0.9003255092442539,0.7047777513667697,0.7106216593597127
Ridge,0.8880025603072581,0.9004186850539085,0.7245481583161748,0.702384412946552
RandomForest,0.8903603781731598,0.9004444910643695,0.7336962559715587,0.7029998107047112
Bagging,0.9085163223521311,0.893545708587524,0.7220224719101124,0.7190680844278545
AdaBoost,0.8932879337185858,0.8996654263584595,0.7015068165510644,0.7112209092501622
GradientBoosting,0.8923885630675025,0.8969490444524925,0.7268243470462953,0.7066669634094852
LinearSVR,0.8901001698196008,0.9002738688040548,0.7402526084568918,0.6965453369007681
