method,RMSE,NDCG,F1,MAE
SVD,0.9541213352405297,0.8914938994093968,0.7142857142857143,0.7543638695997977
BIASEDMF,0.9691420811242348,0.8819635158588331,0.7024349979364424,0.7665632131485842
NMF,1.0212850532303588,0.8754690817449919,0.6744893524554542,0.8055584695770902
StochasticItemKNN,1.0681241536448298,0.8378662189210113,0.6549520766773163,0.8479180582405582
BayesianRidge,0.9486492644883451,0.8902489474977728,0.6932624113475178,0.7572277181982281
Tweedie,0.953904307962973,0.8901972298257282,0.6734130634774609,0.7629501422756028
Ridge,0.9488315398065736,0.891051238579448,0.6932624113475178,0.7571600697928283
RandomForest,0.952282235456778,0.8941207601111099,0.6986899563318777,0.7573652509084714
Bagging,0.9698081858471737,0.8830715439340424,0.6889952153110048,0.7769518371158411
AdaBoost,0.9559207089149699,0.8916932116339891,0.6858685868586859,0.7644834935825843
GradientBoosting,0.95317232805274,0.8909826298900142,0.7046140577835274,0.7588855249394904
LinearSVR,0.9484107681113454,0.8900047614640167,0.7128463476070529,0.75154763319894
