method,RMSE,NDCG,F1,MAE
SVD,0.900776212956058,0.883837555487177,0.7225977079047899,0.7111299553570978
BIASEDMF,0.902724603769499,0.8830003606572518,0.7264969839635134,0.7108796740008763
NMF,0.9494333611987844,0.8747462398962086,0.693015537788505,0.7492617372567005
StochasticItemKNN,1.0408282229650427,0.8201192815483161,0.6811153693669882,0.8140456810859292
BayesianRidge,0.8947369094671783,0.8864711905241157,0.7237214850156553,0.7063129845508407
Tweedie,0.8999414924800508,0.8858221358568508,0.7085889570552147,0.7131127317907119
Ridge,0.8947291444311452,0.8864715370630992,0.7235311661198927,0.7062792615665653
RandomForest,0.8953022549481432,0.8849763911253519,0.7294083526682135,0.7093581935051164
Bagging,0.9224878661929087,0.8763796843958479,0.7101044271216356,0.7316777981026928
AdaBoost,0.8958851691210573,0.884406402399784,0.7270325799823892,0.7154862363657148
GradientBoosting,0.898661963042628,0.8836103943658926,0.7255611875452571,0.7120152250484577
LinearSVR,0.8997203644271344,0.8865166535804038,0.7293571324916558,0.7071706968637557
