method,RMSE,NDCG,F1,MAE
SVD,0.9438603627989295,0.8823269937275464,0.737337516808606,0.7451832117309696
BIASEDMF,0.9514655618568469,0.8801571711043011,0.7298941202973642,0.7498648533264081
NMF,1.0076546284622065,0.8638579873748001,0.7081384471468662,0.7902768210933782
StochasticItemKNN,1.0605950088857046,0.8323113275917678,0.6801494834029457,0.8300024036963136
BayesianRidge,0.9382472974274968,0.8868789154653004,0.7235734331150608,0.7422247140833269
Tweedie,0.9441112182920403,0.8854870233328583,0.706821480406386,0.7501984078732485
Ridge,0.9383642344949977,0.8863931320411237,0.7240411599625819,0.7423290995724067
RandomForest,0.9388125674161598,0.8855131947730651,0.714792899408284,0.7467987235587955
Bagging,0.958081669212095,0.8806953324321488,0.7084212995543044,0.7602406911175109
AdaBoost,0.944162761410989,0.8821977782271879,0.7133697459035858,0.7531087983148379
GradientBoosting,0.9405353233019474,0.8857772140148522,0.7229366378302549,0.7475934427474086
LinearSVR,0.9371739295561466,0.8857975693814036,0.7350857142857142,0.7373935797694428
