method,RMSE,NDCG,F1,MAE
SVD,0.9815002854572699,0.8786453594558482,0.6739864864864865,0.7741356867280267
BIASEDMF,0.9952427767492089,0.8743121057444029,0.6730132450331126,0.7866975724846634
NMF,1.0472921670071933,0.8595858442494955,0.6415094339622641,0.833991601348311
StochasticItemKNN,1.119176013183596,0.8331663772001398,0.6318747490967483,0.8769909546397634
BayesianRidge,0.9741665697833994,0.8777032888056495,0.6672436174816097,0.7732860897429373
Tweedie,0.9769791096729574,0.8771537780723551,0.6586345381526104,0.7784482873772415
Ridge,0.9741945240244061,0.8776217095850734,0.667242123435477,0.7731432390985402
RandomForest,0.9814074586546311,0.8812745455660996,0.6752172114191146,0.7759896416458517
Bagging,0.9973120818518867,0.8732774023805985,0.6658322903629537,0.7906899492895069
AdaBoost,0.980593296041744,0.8797727206368444,0.6854838709677419,0.7774424130648369
GradientBoosting,0.9802221803873402,0.879394918648141,0.6799667497921862,0.7752138769748356
LinearSVR,0.9786108206613723,0.8778494634384807,0.6747289407839867,0.7729577403426522
