method,RMSE,NDCG,F1,MAE
SVD,0.8838589931426513,0.893090631980362,0.7321040454322373,0.6897342574151863
BIASEDMF,0.8659552963698545,0.8991339294518302,0.743136984411643,0.6756381683460805
NMF,0.902790881141094,0.8819114362145031,0.7165224851647959,0.7074081903849406
StochasticItemKNN,1.0337809943676202,0.8390772545862241,0.6977278220933043,0.8032251326282382
BayesianRidge,0.8611922670490081,0.9003012377153683,0.7279090113735783,0.6783532432372873
Tweedie,0.8705102219922921,0.9012637710916633,0.707868601986249,0.6888268100781985
Ridge,0.8611726917284872,0.9002695330650492,0.7279486805656801,0.6783309684196465
RandomForest,0.86175841429558,0.8994337450405601,0.7295040302084089,0.6768090381327966
Bagging,0.8783938165568057,0.8909830375230755,0.7200174127548429,0.6915929821295607
AdaBoost,0.8654535176482047,0.8994045356940811,0.7068138561096308,0.6860008880265975
GradientBoosting,0.8623575186710963,0.8979037373762568,0.729085392284352,0.6784126717265457
LinearSVR,0.8620493812525846,0.8998426449949142,0.7331143795516207,0.6752366584776317
