method,RMSE,NDCG,F1,MAE
SVD,0.8917203497467857,0.9039333576752536,0.7567182410423453,0.6999315737671701
BIASEDMF,0.8874418586863804,0.9074113232235651,0.7622992221436509,0.6921640578573579
NMF,0.9258909319738227,0.8880900336501564,0.7396382428940569,0.723032095614347
StochasticItemKNN,1.0561332108196975,0.8491816091595499,0.7101073676416142,0.8262342377914552
BayesianRidge,0.88088120689243,0.9061267331914014,0.7511340858740373,0.692284338143026
Tweedie,0.8885788998319495,0.9083103790159476,0.7361186865932148,0.6994844719578919
Ridge,0.8809117399710221,0.9061976938531443,0.7510023211648027,0.692292292736656
RandomForest,0.8828492241206211,0.9052577143487875,0.7498683517640864,0.6931719778055979
Bagging,0.8979063061405691,0.8985786536876281,0.7352723426758329,0.707790149549724
AdaBoost,0.884639485230934,0.905805352947195,0.7597104699765521,0.6965203113931528
GradientBoosting,0.8843482776946069,0.9062403343693826,0.7500789889415482,0.6949399431282203
LinearSVR,0.8826353406623313,0.9062877056798728,0.7575412045195398,0.6902925876645887
