method,RMSE,NDCG,F1,MAE
SVD,0.891486136305453,0.9020904313068894,0.7456386690494426,0.6984944099097316
BIASEDMF,0.8816500832466931,0.9028320684622557,0.7542144302090358,0.6885511833232523
NMF,0.9152141354472714,0.8906744551364065,0.7323870521031677,0.716686027940888
StochasticItemKNN,1.0502621528655192,0.8500132380817985,0.704514774261287,0.8225681553602721
BayesianRidge,0.8761292432889809,0.9012472980962505,0.737424188369604,0.689703833370151
Tweedie,0.8846521766359651,0.9067044814693942,0.7203327171903882,0.6986976054266884
Ridge,0.8761641961723114,0.9014441055641419,0.7371989295272079,0.6897170576620383
RandomForest,0.879486029321654,0.9018008628357821,0.733044733044733,0.6915914025369088
Bagging,0.8946366693181728,0.895990947573302,0.7221423436376707,0.7057872650090964
AdaBoost,0.8829700837185341,0.9014432619262127,0.7345545977011494,0.6980004471006865
GradientBoosting,0.8782698592223213,0.9026003276579988,0.733620534912942,0.6922679995801074
LinearSVR,0.8773294634621975,0.9013210630764702,0.7445064527380537,0.6871221211811711
