algorithm,georisk
itemKNN,0.19838856328488463
BIAS,0.20336382768465774
userKNN,0.1477838664003764
SVD,0.22540580755354683
BIASEDMF,0.21504283061014035
BayesianRidge,0.20921737036056667
Tweedie,0.17627544863052422
Ridge,0.22623732862887241
RandomForest,0.18820869030867957
Bagging,0.2080878162589962
AdaBoost,0.21364382758492476
GradientBoosting,0.13369304768037948
LinearSVR,0.22864713779044246
