algorithm,georisk
itemKNN,0.5811644040781972
BIAS,0.575193723709322
userKNN,0.5947256521394699
SVD,0.5761500423234788
BIASEDMF,0.5793869906882326
BayesianRidge,0.571775519983632
Tweedie,0.5738611319989947
Ridge,0.5715642750913413
RandomForest,0.5811561166406084
Bagging,0.5907387477982815
AdaBoost,0.5866027756994767
GradientBoosting,0.5877065913848749
LinearSVR,0.5718859656353811
