algorithm,georisk
itemKNN,0.5778478627952468
BIAS,0.5679351916496641
userKNN,0.5609937612524093
SVD,0.5677469211292944
BIASEDMF,0.5664984959833567
BayesianRidge,0.5826403676717113
Tweedie,0.5709703689795613
Ridge,0.5848789935910435
RandomForest,0.5853680311776214
Bagging,0.5714150566944585
AdaBoost,0.588406856371267
GradientBoosting,0.5807289669626178
LinearSVR,0.5903665130226464
