user,rmse,f1,ndcg,mae
127,0.5950162478343046,0.75,0.9777632910699184,0.47602354935186436
146,1.2534317899931948,0.43902439024390244,0.718304299026522,1.0390111633537769
169,1.2842779536898463,0.0,0.8646137046789181,1.0785080403680054
173,0.9727356084291199,0.9629629629629629,0.8940730565571915,0.8871001477633611
183,1.2126914147479508,0.8172043010752689,0.6920632835240537,0.936861598414146
195,1.0913078939448173,0.8928571428571429,0.8690382684493738,0.8750194001165592
235,0.9750435750016477,0.7536231884057971,0.9232867265257327,0.8175041149954966
343,0.8295636592509186,0.8461538461538461,0.8504722579717987,0.692957631440144
349,1.2376286689612528,0.2727272727272727,0.6,1.0310697848204458
424,1.112626843185376,0.3770491803278688,0.641067556854158,0.8896098394626285
442,1.1072095450948007,0.6,0.8312083469075728,0.9036091125921238
496,1.42618522749454,0.8888888888888888,0.9999999999999999,1.3897911145047643
531,0.9336029284668879,0.2857142857142857,0.7982729638577274,0.8198213856228608
624,1.0246177055223458,0.7428571428571429,0.6351222479220122,0.8081443230658678
641,1.0312572314875468,0.8372093023255814,0.9106292940016287,0.8280349852942165
648,1.4004202363085456,0.8888888888888888,0.9999999999999999,1.3626404824930372
678,0.5953290071577386,0.75,0.9611333864792027,0.582269653068472
752,1.0182053569685243,0.0,0.8869293022081581,0.6493558756182121
884,1.5422220379572777,0.72,0.8131809012222009,1.1720851993079613
911,0.6689433681173983,0.7,0.8289121131198786,0.5561183447520571
930,1.1689061060660486,0.26666666666666666,0.6342862056734675,0.9491098146546599
937,1.1188441778930402,0.6666666666666666,0.740693155516221,0.8271038050826892
953,0.9274338677487814,0.9166666666666666,0.8725343916135435,0.7436408928102602
1019,1.0198362613953353,0.0,0.7648173586070209,0.8900093304950235
1051,1.2668433730941835,0.0,0.8081593769502002,1.0738092618088835
1088,1.149096335619157,0.4,0.597027345533927,0.8996684042055183
1101,1.257144744750284,0.2857142857142857,0.6351222479220122,1.0280148378038925
1121,0.79550713661543,0.837696335078534,0.7923249949751067,0.5877683680375664
1125,1.1991191157208825,0.25,0.7218976154961653,0.9339078859701112
1164,0.966668338375879,0.028985507246376812,0.7232867265257328,0.8088277351749631
1181,0.7798384056693748,0.0,0.9671987306219145,0.6637567334717006
1202,1.5981797119950805,0.5,0.8718326407623385,1.3632301055670162
1246,1.217029784069585,0.42105263157894735,0.7988521719895665,0.9999754987964288
1265,0.9937147164758288,0.6666666666666666,0.9908803625610707,0.9065485626298935
1266,1.0966529222092036,0.0,0.6568190367442149,1.0158646782630072
1306,1.3530522457860419,0.8372093023255814,0.7844066439884977,0.9818646114437091
1317,0.8677856639970212,0.25806451612903225,0.838505869400995,0.7399073235552927
1390,1.027566270767418,0.75,0.8195288919105099,0.7787544276901399
1395,1.1040133108506427,0.4482758620689655,0.7041605163713861,0.8712099767759766
1421,0.8149083067403666,0.9166666666666666,0.8804894735788272,0.658654936044619
1422,0.9766103343683652,0.0,0.80398688157753,0.8495711659833649
1425,1.3541126875388965,0.5555555555555556,0.8242312424693303,1.1373476541233
1447,1.1083605180178673,0.4,0.8291769097673722,0.9204952336893772
1451,1.1762155262814764,0.7012987012987013,0.8141070516764609,0.8640066697228592
1500,1.905860018491955,0.3333333333333333,0.6640662895474196,1.5556162535077427
1551,1.2307497010331658,0.8,0.8336124603700408,0.9751712101337139
1579,0.9090390182082457,0.0,0.696503433816368,0.743250585018757
1647,0.6813397186582967,0.5789473684210527,0.7570267182697706,0.5872286934960739
1671,0.9807638029036341,0.8346456692913385,0.7999999999999999,0.7246295419849685
1717,1.1400256945518128,0.46153846153846156,0.6868854419746856,0.8617639124485753
1733,1.2967529563880138,0.6424242424242425,0.7796675624510027,1.1599621177035462
1748,0.7329177731689426,0.26666666666666666,0.7552236023259044,0.587086581923953
1776,1.1015456589918622,0.0,0.7370423663443706,0.7904200113991697
1778,0.7620498124934592,0.8333333333333334,0.9218373627087065,0.6187141553652654
1780,0.9748873415289869,0.0,0.6254988482112291,0.741060984875827
1812,1.425864432974104,0.14285714285714285,0.8940730565571915,1.2843432696313257
1851,0.8602335775163334,0.0,0.7762292705097025,0.7105367750808902
1897,0.7180932560700072,0.7916666666666666,0.7445453145289903,0.5859780976589144
1912,1.0615331524543743,0.0,0.6017664270714222,0.8662896452037053
1941,1.0753339592939537,0.0,0.501478390684018,0.8542038629980447
1943,1.1094325930462847,0.2222222222222222,0.8930068676327363,0.962074199828609
1954,1.4461117099535468,0.3333333333333333,0.9774933106159566,1.3524776327584882
1958,0.9973027077218596,0.0,0.767215330107966,0.8318319708318644
1980,1.1612865521496565,0.6984126984126984,0.745751541923641,0.882756457978564
1982,1.0901946684409212,0.5901639344262295,0.7660839794726383,0.8884945074435752
2015,1.5637381048933745,0.1951219512195122,0.4165562374444371,1.3628706220981155
2071,0.7375484219981125,0.8571428571428571,0.9597001162113085,0.5645714771285638
2077,1.2106676809951231,0.19047619047619047,0.6389276553291788,0.9981568439517998
2168,1.3933977328741465,0.8235294117647058,0.7719925574261094,1.248940009542128
2239,1.13093094471916,0.6956521739130435,0.8173597830829243,0.9624927796690437
2376,0.9582724591319723,0.9333333333333333,0.9281855089307721,0.7813382698730768
2451,1.2136788107472294,0.25,0.6948050071531955,1.0693900309559743
2489,0.8275573061450323,0.5333333333333333,0.7058824674113281,0.6792528553328385
2504,0.9734022893418196,0.3333333333333333,0.9009588569436588,0.9179941461485707
2544,0.8472882914781521,0.11904761904761904,0.5660839794726382,0.6838015616807983
2594,1.0657125778078342,0.0,0.8054763476673545,0.9772382208780944
2641,1.2680682626378543,0.25,0.7808833050857575,1.135960090501592
2779,0.9496850642695797,0.8,0.8725222292240155,0.6460467561585334
2810,1.3575923964624383,0.5,0.9495147103246872,1.1457931535906707
2841,1.404756458417722,0.6666666666666666,0.7428156184362428,1.195193254992559
2907,1.3144425853194515,0.0,0.925409006040428,1.101864788269109
2910,1.2563370187310297,0.6666666666666666,0.8631806929005602,1.0293077224680025
2918,1.1512328507075424,0.25,0.8131132695306206,1.0219340982612586
2969,1.0254216013209576,0.6666666666666666,0.8827560440630599,0.8318218898266663
3038,1.2107873111709822,0.75,0.6881644786037207,1.0339649854798418
3054,1.1491586998900196,0.5,0.9627554035975248,0.978639731544772
3055,1.0090340994160198,0.36363636363636365,0.7148081758623522,0.794969935789035
3080,1.4765774124468904,0.3333333333333333,0.6621256235985148,1.310365088319111
3113,0.8652893430716551,0.0,0.7752958517788088,0.5659190965229138
3203,0.6716059884763073,0.9411764705882353,0.9222464113693783,0.5185825664327537
3224,0.7989905624600482,0.6666666666666666,0.9145698514830147,0.6290881634381228
3285,1.3886915008834517,0.0,0.4807990936226012,0.9351915686522656
3312,1.1534477614861611,0.0,0.5503836822966092,1.007468512251116
3368,1.4886801565616665,0.6956521739130435,0.7029542889767355,1.2281643928845694
3371,1.3174097585087778,0.09523809523809523,0.6011502749855185,1.10530426897329
3410,0.9038718005807717,0.0,0.7068198143516956,0.7795125345932592
3462,1.102143622762317,0.0,0.8330036144200889,0.8604065305986912
3471,0.823029593824498,0.0,0.8851308880701321,0.6654149995511099
3562,1.4785726658218028,0.5217391304347826,0.5499304237843644,1.227107033694462
3590,1.0857023220858137,0.8888888888888888,0.9509887186998963,0.864610247106777
3626,0.6966165571757909,0.5714285714285714,0.8636783462353609,0.6211582090436891
3648,0.7766104756664298,0.0,0.8808925816490569,0.6416448627403395
3652,0.5873554372836365,0.6666666666666666,0.9660863188302635,0.5237850376609182
