algorithm,georisk
itemKNN,0.6656549127720288
BIAS,0.6610484706765002
userKNN,0.6707231371375829
SVD,0.6603460327899573
BIASEDMF,0.6614673144316265
BayesianRidge,0.6595012025945576
Tweedie,0.6604074269058929
Ridge,0.65958475732494
RandomForest,0.6583531278421009
Bagging,0.6643723589974736
AdaBoost,0.6596389676365093
GradientBoosting,0.6600757468900688
LinearSVR,0.6588254157008729
