algorithm,georisk
itemKNN,0.5634550991693349
BIAS,0.5485950447079914
userKNN,0.5425960153859866
SVD,0.5535291330799259
BIASEDMF,0.5600424591149387
BayesianRidge,0.5592198388377297
Tweedie,0.5449363496508739
Ridge,0.5593083424045391
RandomForest,0.5617308287872554
Bagging,0.5555238498801032
AdaBoost,0.5592969086873038
GradientBoosting,0.5669845617155297
LinearSVR,0.5645400974806913
