algorithm,georisk
itemKNN,0.6696373120169931
BIAS,0.6644105242659126
userKNN,0.6682669778000513
SVD,0.6662544899529133
BIASEDMF,0.6689817724004966
BayesianRidge,0.6720256398768993
Tweedie,0.6711996738557168
Ridge,0.6719863370891811
RandomForest,0.670133251266512
Bagging,0.6682511334735453
AdaBoost,0.6695440841694894
GradientBoosting,0.6710385787560418
LinearSVR,0.6720662177421903
