user,rmse,f1,ndcg,mae
22,0.8545015049546123,0.4,0.8824086793035105,0.725378787878788
23,1.4595233240114163,0.46153846153846156,0.5944941038026923,1.1674999999999998
36,0.692196883732342,0.9393939393939394,0.7660839794726383,0.5960648148148147
65,1.1265888062308504,0.8148148148148148,0.7297555041559755,0.8577473958333333
68,1.1521103322132793,0.7272727272727273,0.8218800671899202,0.9534722222222223
74,1.1229274166538623,0.6086956521739131,0.8415910255522548,0.9680989583333335
76,1.2279493788150908,0.5517241379310345,0.6779485210387051,0.9311594202898551
85,0.790516037604473,0.8571428571428571,0.9092286134007147,0.6840277777777778
89,1.4513530183813468,0.6666666666666666,0.7529624184464366,1.2471590909090906
90,1.0672233824155735,0.3576158940397351,0.6334529453002316,0.8336709104938271
99,1.3984812101016972,0.43243243243243246,0.7232867265257328,1.1860923423423422
122,1.53721909132115,0.0,0.5370170417088052,1.3243055555555556
127,0.8016077180387431,0.5777777777777777,0.7979457959214168,0.6590073529411766
131,1.0423539399412807,0.5,0.9999999999999998,0.9
133,1.2289018076224716,0.8,0.8761948676036275,0.9548611111111113
140,1.062678702292257,0.8571428571428571,0.9047207160481576,0.8958333333333333
146,1.0978716981619483,0.4444444444444444,0.6968239274295045,0.8723958333333334
149,1.041795920011218,0.6956521739130435,0.7008219111278248,0.7855113636363638
151,1.1429818616269598,0.6518987341772152,0.7156117215008395,0.9246399176954733
173,1.0283630264989045,0.7751937984496124,0.9144054941061888,0.8707444105691056
192,0.8615786141341564,0.75,0.9900808841271455,0.6333333333333333
195,1.1989555896602244,0.5631067961165048,0.6732171503100974,0.9688818565400843
218,1.2680553654009836,0.6666666666666666,0.9093802016936647,1.1747685185185186
224,1.0937730298028958,0.6428571428571429,0.7315557560292598,0.8240327380952381
228,1.2897391051392515,0.5,0.908168033397292,1.1205357142857142
231,1.1702960041239645,0.9090909090909091,0.9572027470530945,0.75
237,1.2552857715854615,0.42857142857142855,0.8188557928075143,0.9688946759259258
239,0.9419310792123334,0.9152542372881356,0.8088812324195438,0.845703125
293,1.093836802111164,0.6,0.8111278007867362,0.9635416666666666
308,1.1002313603097733,0.4155844155844156,0.5583485809767783,0.8710402397260275
319,0.926696744586733,0.5,0.7333742121561143,0.7381298449612402
329,0.5207421795233437,1.0,0.9492147449622255,0.4153645833333335
331,1.0366807759623982,0.6666666666666666,0.870338160672318,0.9062500000000001
343,1.1317242786171735,0.7521367521367521,0.7920449180347161,0.9503096846846848
355,1.392545100755767,0.5714285714285714,0.7668418579360717,0.9166666666666667
392,0.7358326255187234,1.0,0.9560494397194297,0.578125
424,1.102751421271079,0.6666666666666666,0.758408974447745,0.8020833333333334
453,0.5238627176949519,1.0,1.0,0.43923611111111116
496,1.063309120626843,0.8837209302325582,0.8195288919105099,0.7716049382716049
528,1.395316291054947,0.2857142857142857,0.7507030562665353,1.121875
531,1.128272997015114,0.31654676258992803,0.5613816289138179,0.9024402006172839
